BINARY is fbcv# ObjectProperty
BINARY SubClassOf conditionality_some_FBcv_0000312) FBcv_0000753,
BINARY SubClassOf conditionality_some_FBcv_0000312) FBcv_0000754
BINARY is FBcv_0000757 Class
BINARY is FBcv_0000758 Class
BINARY is conditionality_some_FBcv_0000312) FBcv_0000691_and_(fbcv#
BINARY SubClassOf conditionality_some_FBcv_0000312) FBcv_0000691,
BINARY SubClassOf conditionality_some_FBcv_0000312) FBcv_0000753,
BINARY SubClassOf conditionality_some_FBcv_0000312) FBcv_0000757
BINARY is FBcv_0000759 Class
BINARY is conditionality_some_FBcv_0000311) FBcv_0000691_and_(fbcv#
BINARY SubClassOf conditionality_some_FBcv_0000311) FBcv_0000691,
BINARY SubClassOf conditionality_some_FBcv_0000311) FBcv_0000752,
BINARY SubClassOf conditionality_some_FBcv_0000311) FBcv_0000757
BINARY is FBcv_0000760 Class
BINARY is conditionality_some_FBcv_0000310) FBcv_0000695_and_(fbcv#
BINARY SubClassOf conditionality_some_FBcv_0000310) FBcv_0000695,
BINARY SubClassOf conditionality_some_FBcv_0000310) FBcv_0000748
BINARY is FBcv_0000761 Class
BINARY is conditionality_some_FBcv_0000311) FBcv_0000695_and_(fbcv#
BINARY SubClassOf conditionality_some_FBcv_0000311) FBcv_0000695,
BINARY SubClassOf conditionality_some_FBcv_0000311) FBcv_0000749,
BINARY SubClassOf conditionality_some_FBcv_0000311) FBcv_0000760
BINARY is FBcv_0000762 Class
BINARY is conditionality_some_FBcv_0000312) FBcv_0000695_and_(fbcv#
BINARY SubClassOf conditionality_some_FBcv_0000312) FBcv_0000695,
BINARY SubClassOf conditionality_some_FBcv_0000312) FBcv_0000750,
BINARY SubClassOf conditionality_some_FBcv_0000312) FBcv_0000760
BINARY is FBcv_0000763 Class
BINARY is conditionality_some_FBcv_0000310) FBcv_0000292_and_(fbcv#
BINARY SubClassOf conditionality_some_FBcv_0000310) FBcv_0000292,
BINARY SubClassOf conditionality_some_FBcv_0000310) FBcv_0000760
BINARY is FBcv_0000764 Class
BINARY is conditionality_some_FBcv_0000312) FBcv_0000292_and_(fbcv#
BINARY SubClassOf conditionality_some_FBcv_0000312) FBcv_0000292,
BINARY SubClassOf conditionality_some_FBcv_0000312) FBcv_0000762,
BINARY SubClassOf conditionality_some_FBcv_0000312) FBcv_0000763
BINARY is FBcv_0000765 Class
BINARY is conditionality_some_FBcv_0000311) FBcv_0000292_and_(fbcv#
BINARY SubClassOf conditionality_some_FBcv_0000311) FBcv_0000292,
BINARY SubClassOf conditionality_some_FBcv_0000311) FBcv_0000761,
BINARY SubClassOf conditionality_some_FBcv_0000311) FBcv_0000763
BINARY is FBcv_0000766 Class
BINARY is conditionality_some_FBcv_0000310) FBcv_0000694_and_(fbcv#
BINARY SubClassOf conditionality_some_FBcv_0000310) FBcv_0000694,
BINARY SubClassOf conditionality_some_FBcv_0000310) FBcv_0000760
BINARY is FBcv_0000767 Class
BINARY is conditionality_some_FBcv_0000312) FBcv_0000694_and_(fbcv#
BINARY SubClassOf conditionality_some_FBcv_0000312) FBcv_0000694,
BINARY SubClassOf conditionality_some_FBcv_0000312) FBcv_0000762,
BINARY SubClassOf conditionality_some_FBcv_0000312) FBcv_0000766
BINARY is FBcv_0000768 Class
BINARY is conditionality_some_FBcv_0000311) FBcv_0000694_and_(fbcv#
BINARY SubClassOf conditionality_some_FBcv_0000311) FBcv_0000694,
BINARY SubClassOf conditionality_some_FBcv_0000311) FBcv_0000761,
BINARY SubClassOf conditionality_some_FBcv_0000311) FBcv_0000766
BINARY is FBcv_0000769 Class
BINARY is conditionality_some_FBcv_0000310) FBcv_0000697_and_(fbcv#
BINARY SubClassOf conditionality_some_FBcv_0000310) FBcv_0000697,
BINARY SubClassOf conditionality_some_FBcv_0000310) FBcv_0000748
BINARY is FBcv_0000770 Class
BINARY is conditionality_some_FBcv_0000311) FBcv_0000697_and_(fbcv#
BINARY SubClassOf conditionality_some_FBcv_0000311) FBcv_0000697,
BINARY SubClassOf conditionality_some_FBcv_0000311) FBcv_0000749,
BINARY SubClassOf conditionality_some_FBcv_0000311) FBcv_0000769
BINARY is FBcv_0000771 Class
BINARY is conditionality_some_FBcv_0000312) FBcv_0000697_and_(fbcv#
BINARY SubClassOf conditionality_some_FBcv_0000312) FBcv_0000697,
BINARY SubClassOf conditionality_some_FBcv_0000312) FBcv_0000750,
BINARY SubClassOf conditionality_some_FBcv_0000312) FBcv_0000769
BINARY is FBcv_0000772 Class
BINARY is conditionality_some_FBcv_0000310) FBcv_0000291_and_(fbcv#
BINARY SubClassOf conditionality_some_FBcv_0000310) FBcv_0000291,
BINARY SubClassOf conditionality_some_FBcv_0000310) FBcv_0000769
BINARY is FBcv_0000773 Class
BINARY is conditionality_some_FBcv_0000312) FBcv_0000291_and_(fbcv#
BINARY SubClassOf conditionality_some_FBcv_0000312) FBcv_0000291,
BINARY SubClassOf conditionality_some_FBcv_0000312) FBcv_0000771,
BINARY SubClassOf conditionality_some_FBcv_0000312) FBcv_0000772
BINARY is FBcv_0000774 Class
BINARY is conditionality_some_FBcv_0000311) FBcv_0000291_and_(fbcv#
BINARY SubClassOf conditionality_some_FBcv_0000311) FBcv_0000291,
BINARY SubClassOf conditionality_some_FBcv_0000311) FBcv_0000770,
BINARY SubClassOf conditionality_some_FBcv_0000311) FBcv_0000772
BINARY is FBcv_0000775 Class
BINARY is conditionality_some_FBcv_0000310) FBcv_0000692_and_(fbcv#
BINARY SubClassOf conditionality_some_FBcv_0000310) FBcv_0000692,
BINARY SubClassOf conditionality_some_FBcv_0000310) FBcv_0000769
BINARY is FBcv_0000776 Class
BINARY is conditionality_some_FBcv_0000312) FBcv_0000692_and_(fbcv#
BINARY SubClassOf conditionality_some_FBcv_0000312) FBcv_0000692,
BINARY SubClassOf conditionality_some_FBcv_0000312) FBcv_0000771,
BINARY SubClassOf conditionality_some_FBcv_0000312) FBcv_0000775
BINARY is FBcv_0000777 Class
BINARY is conditionality_some_FBcv_0000311) FBcv_0000692_and_(fbcv#
BINARY SubClassOf conditionality_some_FBcv_0000311) FBcv_0000692,
BINARY SubClassOf conditionality_some_FBcv_0000311) FBcv_0000770,
BINARY SubClassOf conditionality_some_FBcv_0000311) FBcv_0000775
BINARY is FBcv_0000778 Class
BINARY is conditionality_some_FBcv_0000310) FBcv_0000696_and_(fbcv#
BINARY SubClassOf conditionality_some_FBcv_0000310) FBcv_0000696,
BINARY SubClassOf conditionality_some_FBcv_0000310) FBcv_0000748
BINARY is FBcv_0000779 Class
BINARY is conditionality_some_FBcv_0000311) FBcv_0000696_and_(fbcv#
BINARY SubClassOf conditionality_some_FBcv_0000311) FBcv_0000696,
BINARY SubClassOf conditionality_some_FBcv_0000311) FBcv_0000749,
BINARY SubClassOf conditionality_some_FBcv_0000311) FBcv_0000778
BINARY is FBcv_0000780 Class
BINARY is conditionality_some_FBcv_0000312) FBcv_0000696_and_(fbcv#
BINARY SubClassOf conditionality_some_FBcv_0000312) FBcv_0000696,
BINARY SubClassOf conditionality_some_FBcv_0000312) FBcv_0000750,
BINARY SubClassOf conditionality_some_FBcv_0000312) FBcv_0000778
BINARY is FBcv_0000781 Class
BINARY is conditionality_some_FBcv_0000310) FBcv_0000293_and_(fbcv#
BINARY SubClassOf conditionality_some_FBcv_0000310) FBcv_0000293,
BINARY SubClassOf conditionality_some_FBcv_0000310) FBcv_0000778
BINARY is FBcv_0000782 Class
BINARY is conditionality_some_FBcv_0000312) FBcv_0000293_and_(fbcv#
BINARY SubClassOf conditionality_some_FBcv_0000312) FBcv_0000293,
BINARY SubClassOf conditionality_some_FBcv_0000312) FBcv_0000780,
BINARY SubClassOf conditionality_some_FBcv_0000312) FBcv_0000781
BINARY is FBcv_0000783 Class
BINARY is conditionality_some_FBcv_0000311) FBcv_0000293_and_(fbcv#
BINARY SubClassOf conditionality_some_FBcv_0000311) FBcv_0000293,
BINARY SubClassOf conditionality_some_FBcv_0000311) FBcv_0000779,
BINARY SubClassOf conditionality_some_FBcv_0000311) FBcv_0000781
BINARY is FBcv_0000784 Class
BINARY is conditionality_some_FBcv_0000310) FBcv_0000693_and_(fbcv#
BINARY SubClassOf conditionality_some_FBcv_0000310) FBcv_0000693,
BINARY SubClassOf conditionality_some_FBcv_0000310) FBcv_0000778
BINARY is FBcv_0000785 Class
BINARY is conditionality_some_FBcv_0000312) FBcv_0000693_and_(fbcv#
BINARY SubClassOf conditionality_some_FBcv_0000312) FBcv_0000693,
BINARY SubClassOf conditionality_some_FBcv_0000312) FBcv_0000780,
BINARY SubClassOf conditionality_some_FBcv_0000312) FBcv_0000784
BINARY is FBcv_0000786 Class
BINARY is conditionality_some_FBcv_0000311) FBcv_0000693_and_(fbcv#
BINARY SubClassOf conditionality_some_FBcv_0000311) FBcv_0000693,
BINARY SubClassOf conditionality_some_FBcv_0000311) FBcv_0000779,
BINARY SubClassOf conditionality_some_FBcv_0000311) FBcv_0000784
BINARY is FBcv_0000789 Class
BINARY is FBcv_0000799 Class
BINARY is FBcv_0001003 Class
BINARY is FBcv_0001325 Class
BINARY is FBcv_0002005 Class
BINARY SubClassOf FBcv_0002005 FBcv_0002010
BINARY is FBcv_0002008 Class
BINARY SubClassOf FBcv_0002008 FBcv_0002013
BINARY is FBcv_0002009 Class
BINARY SubClassOf FBcv_0002009 FBcv_0002014
BINARY is FBcv_0002010 Class
BINARY SubClassOf FBcv_0002010 FBcv_0002020
BINARY is FBcv_0002012 Class
BINARY is FBcv_0002013 Class
BINARY SubClassOf FBcv_0002013 FBcv_0002012,
BINARY SubClassOf FBcv_0002013 FBcv_0002022
BINARY is FBcv_0002014 Class
BINARY SubClassOf FBcv_0002014 FBcv_0002012,
BINARY SubClassOf FBcv_0002014 FBcv_0002024
BINARY is FBcv_0002020 Class
BINARY is FBcv_0002022 Class
BINARY SubClassOf FBcv_0002022 FBcv_0002023
BINARY is FBcv_0002023 Class
BINARY is FBcv_0002024 Class
BINARY SubClassOf FBcv_0002024 FBcv_0002023
BINARY is FBcv_0002031 Class
BINARY SubClassOf FBcv_0002031 FBcv_0002035
BINARY is FBcv_0002034 Class
BINARY SubClassOf FBcv_0002034 FBcv_0002010
BINARY is FBcv_0002035 Class
BINARY SubClassOf FBcv_0002035 FBcv_0002010,
BINARY SubClassOf FBcv_0002035 FBcv_0002040
BINARY is FBcv_0002036 Class
BINARY SubClassOf FBcv_0002036 FBcv_0002010
BINARY is FBcv_0002040 Class
BINARY SubClassOf FBcv_0002040 FBcv_0002020
BINARY is FBcv_0002042 Class
BINARY SubClassOf FBcv_0002042 FBcv_0002050
BINARY is FBcv_0002050 Class
BINARY SubClassOf FBcv_0002050 FBcv_0002051
BINARY is FBcv_0002051 Class
BINARY is FBcv_0003088 Class
BINARY is FBcv_0003166 Class
BINARY SubClassOf FBcv_0003166 FBcv_0009014
BINARY is FBcv_0003170 Class
BINARY is FBcv_0005006 Class
BINARY is FBcv_0005014 Class
BINARY SubClassOf FBcv_0005014 FBcv_0005006
BINARY is FBcv_0005016 Class
BINARY is FBcv_0005017 Class
BINARY SubClassOf FBcv_0005017 FBcv_0005016
BINARY is FBcv_0005043 Class
BINARY SubClassOf FBcv_0005043 FBcv_0009016
BINARY is FBcv_0005078 Class
BINARY is FBcv_0007000 Class
BINARY is FBcv_0007014 Class
BINARY is FBcv_0007015 Class
BINARY SubClassOf FBcv_0007015 FBcv_0007014
BINARY is FBcv_0007016 Class
BINARY SubClassOf FBcv_0007016 FBcv_0007014
BINARY is FBcv_0007039 Class
BINARY is FBcv_0007040 Class
BINARY SubClassOf FBcv_0007040 FBcv_0007039
BINARY is FBcv_0007050 Class
BINARY SubClassOf FBcv_0007050 FBcv_0000336
BINARY is FBcv_0007051 Class
BINARY equiv FBcv_0007051 FBcv_0000722_and_FBcv_0007050
BINARY SubClassOf FBcv_0007051 FBcv_0000722,
BINARY SubClassOf FBcv_0007051 FBcv_0007050
BINARY is FBcv_0007057 Class
BINARY is FBcv_0007501 Class
BINARY is FBcv_0007517 Class
BINARY is FBcv_0007519 Class
BINARY SubClassOf FBcv_0007519 FBcv_0007501,
BINARY SubClassOf FBcv_0007519 FBcv_0007517
BINARY is FBcv_0007529 Class
BINARY is FBcv_0007539 Class
BINARY is FBcv_0007540 Class
BINARY SubClassOf FBcv_0007540 FBcv_0000399,
BINARY SubClassOf FBcv_0007540 FBcv_0007539
BINARY is FBcv_0007547 Class
BINARY is FBcv_0007548 Class
BINARY SubClassOf FBcv_0007548 FBcv_0007550
BINARY is FBcv_0007550 Class
BINARY SubClassOf FBcv_0007550 FBcv_0007529,
BINARY SubClassOf FBcv_0007550 FBcv_0007547
BINARY is FBcv_0007553 Class
BINARY SubClassOf FBcv_0007553 FBcv_0007550
BINARY is FBcv_0007554 Class
BINARY SubClassOf FBcv_0007554 FBcv_0007550
BINARY is FBcv_0009010 Class
BINARY SubClassOf FBcv_0009010 FBcv_0009015
BINARY is FBcv_0009011 Class
BINARY SubClassOf FBcv_0009011 FBcv_0009010
BINARY is FBcv_0009012 Class
BINARY SubClassOf FBcv_0009012 FBcv_0009010
BINARY is FBcv_0009013 Class
BINARY SubClassOf FBcv_0009013 FBcv_0009010
BINARY is FBcv_0009014 Class
BINARY is FBcv_0009015 Class
BINARY is FBcv_0009016 Class
BINARY is FBcv_0009017 Class
BINARY SubClassOf FBcv_0009017 FBcv_0003088
BINARY is FBcv_0009020 Class
BINARY SubClassOf FBcv_0009020 FBcv_0003170
BINARY is FBcv_0009024 Class
BINARY is FBcv_0009025 Class
BINARY SubClassOf FBcv_0009025 FBcv_0003088
BINARY is FBcv_0009028 Class
BINARY is FBcv_0009029 Class
BINARY SubClassOf FBcv_0009029 FBcv_0009028
BINARY is FBcv_0009030 Class
BINARY SubClassOf FBcv_0009030 FBcv_0009028
BINARY is FBcv_0009036 Class
BINARY SubClassOf FBcv_0009036 FBcv_0009024
BINARY is FBcv_0009037 Class
BINARY SubClassOf FBcv_0009037 FBcv_0009036
BINARY is FBcv_0009038 Class
BINARY SubClassOf FBcv_0009038 FBcv_0005078
BINARY is FBcv_0009039 Class
BINARY SubClassOf FBcv_0009039 FBcv_0009038
BINARY is FBcv_0009051 Class
BINARY is FBcv_0009052 Class
BINARY SubClassOf FBcv_0009052 FBcv_0009051
BINARY is FBcv_0009053 Class
BINARY SubClassOf FBcv_0009053 FBcv_0009052
BINARY is FBcv_0010020 Class
BINARY is FBcv_0010021 Class
BINARY is FBcv_0010022 Class
BINARY is FBcv_0010023 Class
BINARY is FBcv_0010024 Class
BINARY is www.w3.org/2002/07/# Class
