BINARY is integer Datatype
BINARY SubClassOf D80_6 D80
BINARY DisjointWith D80_6 D80_9
BINARY DisjointWith D80_6 D80_8
BINARY DisjointWith D80_6 D80_7
BINARY DisjointWith D80_6 D80_5
BINARY DisjointWith D80_6 D80_4
BINARY DisjointWith D80_6 D80_3
BINARY DisjointWith D80_6 D80_2
BINARY DisjointWith D80_6 D80_1
BINARY DisjointWith D80_6 D80_0
BINARY is D80_7 Class
BINARY DisjointWith D80_7 D80_6
BINARY is D80_8 Class
BINARY DisjointWith D80_8 D80_6
BINARY is D80_9 Class
BINARY DisjointWith D80_9 D80_6
BINARY is D81 Class
BINARY is D81_0 Class
BINARY DisjointWith D81_0 D81_2
BINARY is D81_1 Class
BINARY DisjointWith D81_1 D81_2
BINARY is D81_2 Class
BINARY SubClassOf D81_2 D81
BINARY DisjointWith D81_2 D81_9
BINARY DisjointWith D81_2 D81_8
BINARY DisjointWith D81_2 D81_7
BINARY DisjointWith D81_2 D81_6
BINARY DisjointWith D81_2 D81_5
BINARY DisjointWith D81_2 D81_4
BINARY DisjointWith D81_2 D81_3
BINARY DisjointWith D81_2 D81_1
BINARY DisjointWith D81_2 D81_0
BINARY is D81_3 Class
BINARY DisjointWith D81_3 D81_2
BINARY is D81_4 Class
BINARY DisjointWith D81_4 D81_2
BINARY is D81_5 Class
BINARY DisjointWith D81_5 D81_2
BINARY is D81_6 Class
BINARY DisjointWith D81_6 D81_2
BINARY is D81_7 Class
BINARY DisjointWith D81_7 D81_2
BINARY is D81_8 Class
BINARY DisjointWith D81_8 D81_2
BINARY is D81_9 Class
BINARY DisjointWith D81_9 D81_2
BINARY is D82 Class
BINARY is D82_0 Class
BINARY SubClassOf D82_0 D82
BINARY DisjointWith D82_0 D82_9
BINARY DisjointWith D82_0 D82_8
BINARY DisjointWith D82_0 D82_4
BINARY DisjointWith D82_0 D82_3
BINARY DisjointWith D82_0 D82_2
BINARY DisjointWith D82_0 D82_1
BINARY is D82_1 Class
BINARY DisjointWith D82_1 D82_4
BINARY DisjointWith D82_1 D82_0
BINARY is D82_2 Class
BINARY DisjointWith D82_2 D82_4
BINARY DisjointWith D82_2 D82_0
BINARY is D82_3 Class
BINARY DisjointWith D82_3 D82_4
BINARY DisjointWith D82_3 D82_0
BINARY is D82_4 Class
BINARY SubClassOf D82_4 D82
BINARY DisjointWith D82_4 D82_9
BINARY DisjointWith D82_4 D82_8
BINARY DisjointWith D82_4 D82_3
BINARY DisjointWith D82_4 D82_2
BINARY DisjointWith D82_4 D82_1
BINARY DisjointWith D82_4 D82_0
BINARY is D82_8 Class
BINARY DisjointWith D82_8 D82_4
BINARY DisjointWith D82_8 D82_0
BINARY is D82_9 Class
BINARY DisjointWith D82_9 D82_4
BINARY DisjointWith D82_9 D82_0
BINARY is D89 Class
BINARY is D89_0 Class
BINARY DisjointWith D89_0 D89_1
BINARY is D89_1 Class
BINARY SubClassOf D89_1 D89
BINARY DisjointWith D89_1 D89_9
BINARY DisjointWith D89_1 D89_8
BINARY DisjointWith D89_1 D89_2
BINARY DisjointWith D89_1 D89_0
BINARY is D89_2 Class
BINARY DisjointWith D89_2 D89_1
BINARY is D89_8 Class
BINARY DisjointWith D89_8 D89_1
BINARY is D89_9 Class
BINARY DisjointWith D89_9 D89_1
BINARY is E00_E90 Class
BINARY DisjointWith E00_E90 P00_P96
BINARY is F00_F99 Class
BINARY DisjointWith F00_F99 P00_P96
BINARY is G00_G99 Class
BINARY DisjointWith G00_G99 P00_P96
BINARY is H00_H59 Class
BINARY DisjointWith H00_H59 P00_P96
BINARY is H60_H95 Class
BINARY DisjointWith H60_H95 P00_P96
BINARY is H62 Class
BINARY is H62_0 Class
BINARY DisjointWith H62_0 H62_1
BINARY is H62_1 Class
BINARY SubClassOf H62_1 H62
BINARY DisjointWith H62_1 H62_8
BINARY DisjointWith H62_1 H62_4
BINARY DisjointWith H62_1 H62_3
BINARY DisjointWith H62_1 H62_2
BINARY DisjointWith H62_1 H62_0
BINARY is H62_2 Class
BINARY DisjointWith H62_2 H62_1
BINARY is H62_3 Class
BINARY DisjointWith H62_3 H62_1
BINARY is H62_4 Class
BINARY DisjointWith H62_4 H62_1
BINARY is H62_8 Class
BINARY DisjointWith H62_8 H62_1
BINARY is H66 Class
BINARY is H66_0 Class
BINARY DisjointWith H66_0 H66_3
BINARY is H66_1 Class
BINARY DisjointWith H66_1 H66_3
BINARY is H66_2 Class
BINARY DisjointWith H66_2 H66_3
BINARY is H66_3 Class
BINARY SubClassOf H66_3 H66
BINARY DisjointWith H66_3 H66_9
BINARY DisjointWith H66_3 H66_4
BINARY DisjointWith H66_3 H66_2
BINARY DisjointWith H66_3 H66_1
BINARY DisjointWith H66_3 H66_0
BINARY is H66_4 Class
BINARY DisjointWith H66_4 H66_3
BINARY is H66_9 Class
BINARY DisjointWith H66_9 H66_3
BINARY is H72 Class
BINARY is H72_0 Class
BINARY DisjointWith H72_0 H72_1
BINARY is H72_1 Class
BINARY SubClassOf H72_1 H72
BINARY DisjointWith H72_1 H72_9
BINARY DisjointWith H72_1 H72_8
BINARY DisjointWith H72_1 H72_2
BINARY DisjointWith H72_1 H72_0
BINARY is H72_2 Class
BINARY DisjointWith H72_2 H72_1
BINARY is H72_8 Class
BINARY DisjointWith H72_8 H72_1
BINARY is H72_9 Class
BINARY DisjointWith H72_9 H72_1
BINARY is H83 Class
BINARY is H83_0 Class
BINARY DisjointWith H83_0 H83_2
BINARY is H83_1 Class
BINARY DisjointWith H83_1 H83_2
BINARY is H83_2 Class
BINARY SubClassOf H83_2 H83
BINARY DisjointWith H83_2 H83_9
BINARY DisjointWith H83_2 H83_8
BINARY DisjointWith H83_2 H83_3
BINARY DisjointWith H83_2 H83_1
BINARY DisjointWith H83_2 H83_0
BINARY is H83_3 Class
BINARY DisjointWith H83_3 H83_2
BINARY is H83_8 Class
BINARY DisjointWith H83_8 H83_2
BINARY is H83_9 Class
BINARY DisjointWith H83_9 H83_2
BINARY is H90 Class
BINARY is H90_0 Class
BINARY DisjointWith H90_0 H90_6
BINARY is H90_1 Class
BINARY DisjointWith H90_1 H90_6
BINARY is H90_2 Class
BINARY DisjointWith H90_2 H90_6
BINARY is H90_3 Class
BINARY DisjointWith H90_3 H90_6
BINARY is H90_4 Class
BINARY DisjointWith H90_4 H90_6
BINARY is H90_5 Class
BINARY DisjointWith H90_5 H90_6
BINARY is H90_6 Class
BINARY SubClassOf H90_6 H90
BINARY DisjointWith H90_6 H90_8
BINARY DisjointWith H90_6 H90_7
BINARY DisjointWith H90_6 H90_5
BINARY DisjointWith H90_6 H90_4
BINARY DisjointWith H90_6 H90_3
BINARY DisjointWith H90_6 H90_2
BINARY DisjointWith H90_6 H90_1
BINARY DisjointWith H90_6 H90_0
BINARY is H90_7 Class
BINARY DisjointWith H90_7 H90_6
BINARY is H90_8 Class
BINARY DisjointWith H90_8 H90_6
BINARY is H91 Class
BINARY is H91_0 Class
BINARY SubClassOf H91_0 H91
BINARY DisjointWith H91_0 H91_9
BINARY DisjointWith H91_0 H91_8
BINARY DisjointWith H91_0 H91_3
BINARY DisjointWith H91_0 H91_2
BINARY DisjointWith H91_0 H91_1
BINARY is H91_1 Class
BINARY DisjointWith H91_1 H91_0
BINARY is H91_2 Class
BINARY DisjointWith H91_2 H91_0
BINARY is H91_3 Class
BINARY DisjointWith H91_3 H91_0
BINARY is H91_8 Class
BINARY DisjointWith H91_8 H91_0
BINARY is H91_9 Class
BINARY DisjointWith H91_9 H91_0
BINARY is H92 Class
BINARY is H92_0 Class
BINARY DisjointWith H92_0 H92_1
BINARY is H92_1 Class
BINARY SubClassOf H92_1 H92
BINARY DisjointWith H92_1 H92_2
BINARY DisjointWith H92_1 H92_0
BINARY is H92_2 Class
BINARY DisjointWith H92_2 H92_1
BINARY is H93 Class
BINARY is H93_0 Class
BINARY SubClassOf H93_0 H93
BINARY DisjointWith H93_0 H93_9
BINARY DisjointWith H93_0 H93_8
BINARY DisjointWith H93_0 H93_3
BINARY DisjointWith H93_0 H93_2
BINARY DisjointWith H93_0 H93_1
BINARY is H93_1 Class
BINARY DisjointWith H93_1 H93_0
BINARY is H93_2 Class
BINARY DisjointWith H93_2 H93_0
BINARY is H93_3 Class
BINARY DisjointWith H93_3 H93_0
BINARY is H93_8 Class
BINARY DisjointWith H93_8 H93_0
BINARY is H93_9 Class
BINARY DisjointWith H93_9 H93_0
BINARY is I00_I99 Class
BINARY DisjointWith I00_I99 P00_P96
BINARY is ICD10_Chapter Class
BINARY SubClassOf ICD10_Chapter P35_P39
BINARY is J00_J99 Class
BINARY DisjointWith J00_J99 P00_P96
BINARY is K00_K93 Class
BINARY DisjointWith K00_K93 P00_P96
BINARY is L00_L99 Class
BINARY DisjointWith L00_L99 P00_P96
BINARY is M00_M99 Class
BINARY DisjointWith M00_M99 P00_P96
BINARY is N00_N99 Class
BINARY DisjointWith N00_N99 P00_P96
BINARY is O00_O99 Class
BINARY DisjointWith O00_O99 P00_P96
BINARY is P00 Class
BINARY is P00_0 Class
BINARY SubClassOf P00_0 P00
BINARY DisjointWith P00_0 P00_9
BINARY DisjointWith P00_0 P00_8
BINARY DisjointWith P00_0 P00_7
BINARY DisjointWith P00_0 P00_6
BINARY DisjointWith P00_0 P00_5
BINARY DisjointWith P00_0 P00_4
BINARY DisjointWith P00_0 P00_3
BINARY DisjointWith P00_0 P00_2
BINARY DisjointWith P00_0 P00_1
BINARY is P00_1 Class
BINARY SubClassOf P00_1 P00
BINARY DisjointWith P00_1 P00_9
BINARY DisjointWith P00_1 P00_8
BINARY DisjointWith P00_1 P00_7
BINARY DisjointWith P00_1 P00_6
BINARY DisjointWith P00_1 P00_5
BINARY DisjointWith P00_1 P00_4
BINARY DisjointWith P00_1 P00_3
BINARY DisjointWith P00_1 P00_2
BINARY DisjointWith P00_1 P00_0
BINARY is P00_2 Class
BINARY SubClassOf P00_2 P00
BINARY DisjointWith P00_2 P00_9
BINARY DisjointWith P00_2 P00_8
BINARY DisjointWith P00_2 P00_7
BINARY DisjointWith P00_2 P00_6
BINARY DisjointWith P00_2 P00_5
BINARY DisjointWith P00_2 P00_4
BINARY DisjointWith P00_2 P00_3
BINARY DisjointWith P00_2 P00_1
BINARY DisjointWith P00_2 P00_0
BINARY is P00_3 Class
BINARY SubClassOf P00_3 P00
BINARY DisjointWith P00_3 P00_9
BINARY DisjointWith P00_3 P00_8
BINARY DisjointWith P00_3 P00_7
BINARY DisjointWith P00_3 P00_6
BINARY DisjointWith P00_3 P00_5
BINARY DisjointWith P00_3 P00_4
BINARY DisjointWith P00_3 P00_2
BINARY DisjointWith P00_3 P00_1
BINARY DisjointWith P00_3 P00_0
BINARY is P00_4 Class
BINARY SubClassOf P00_4 P00
BINARY DisjointWith P00_4 P00_9
BINARY DisjointWith P00_4 P00_8
BINARY DisjointWith P00_4 P00_7
BINARY DisjointWith P00_4 P00_6
BINARY DisjointWith P00_4 P00_5
BINARY DisjointWith P00_4 P00_3
BINARY DisjointWith P00_4 P00_2
BINARY DisjointWith P00_4 P00_1
BINARY DisjointWith P00_4 P00_0
BINARY is P00_5 Class
BINARY SubClassOf P00_5 P00
BINARY DisjointWith P00_5 P00_9
BINARY DisjointWith P00_5 P00_8
BINARY DisjointWith P00_5 P00_7
BINARY DisjointWith P00_5 P00_6
BINARY DisjointWith P00_5 P00_4
BINARY DisjointWith P00_5 P00_3
BINARY DisjointWith P00_5 P00_2
BINARY DisjointWith P00_5 P00_1
BINARY DisjointWith P00_5 P00_0
BINARY is P00_6 Class
BINARY SubClassOf P00_6 P00
BINARY DisjointWith P00_6 P00_9
BINARY DisjointWith P00_6 P00_8
BINARY DisjointWith P00_6 P00_7
BINARY DisjointWith P00_6 P00_5
BINARY DisjointWith P00_6 P00_4
BINARY DisjointWith P00_6 P00_3
BINARY DisjointWith P00_6 P00_2
BINARY DisjointWith P00_6 P00_1
BINARY DisjointWith P00_6 P00_0
BINARY is P00_7 Class
BINARY SubClassOf P00_7 P00
BINARY DisjointWith P00_7 P00_9
BINARY DisjointWith P00_7 P00_8
BINARY DisjointWith P00_7 P00_6
BINARY DisjointWith P00_7 P00_5
BINARY DisjointWith P00_7 P00_4
BINARY DisjointWith P00_7 P00_3
BINARY DisjointWith P00_7 P00_2
BINARY DisjointWith P00_7 P00_1
BINARY DisjointWith P00_7 P00_0
BINARY is P00_8 Class
BINARY SubClassOf P00_8 P00
BINARY DisjointWith P00_8 P00_9
BINARY DisjointWith P00_8 P00_7
BINARY DisjointWith P00_8 P00_6
BINARY DisjointWith P00_8 P00_5
BINARY DisjointWith P00_8 P00_4
BINARY DisjointWith P00_8 P00_3
BINARY DisjointWith P00_8 P00_2
BINARY DisjointWith P00_8 P00_1
BINARY DisjointWith P00_8 P00_0
BINARY is P00_9 Class
BINARY SubClassOf P00_9 P00
BINARY DisjointWith P00_9 P00_8
BINARY DisjointWith P00_9 P00_7
BINARY DisjointWith P00_9 P00_6
BINARY DisjointWith P00_9 P00_5
BINARY DisjointWith P00_9 P00_4
BINARY DisjointWith P00_9 P00_3
BINARY DisjointWith P00_9 P00_2
BINARY DisjointWith P00_9 P00_1
BINARY DisjointWith P00_9 P00_0
BINARY is P00_P04 Class
BINARY SubClassOf P00_P04 P00_P96
BINARY is P00_P96 Class
BINARY SubClassOf P00_P96 ICD10_Chapter
BINARY DisjointWith P00_P96 Z00_Z99
BINARY DisjointWith P00_P96 V01_Y98
BINARY DisjointWith P00_P96 U00_U99
BINARY DisjointWith P00_P96 S00_T98
BINARY DisjointWith P00_P96 R00_R99
BINARY DisjointWith P00_P96 Q00_Q99
BINARY DisjointWith P00_P96 O00_O99
BINARY DisjointWith P00_P96 N00_N99
BINARY DisjointWith P00_P96 M00_M99
BINARY DisjointWith P00_P96 L00_L99
BINARY DisjointWith P00_P96 K00_K93
BINARY DisjointWith P00_P96 J00_J99
BINARY DisjointWith P00_P96 I00_I99
BINARY DisjointWith P00_P96 H60_H95
BINARY DisjointWith P00_P96 H00_H59
BINARY DisjointWith P00_P96 G00_G99
BINARY DisjointWith P00_P96 F00_F99
BINARY DisjointWith P00_P96 E00_E90
BINARY DisjointWith P00_P96 D50_D89
BINARY DisjointWith P00_P96 C00_D48
BINARY DisjointWith P00_P96 A00_B99
BINARY is P01 Class
BINARY is P01_0 Class
BINARY SubClassOf P01_0 P01
BINARY DisjointWith P01_0 P01_9
BINARY DisjointWith P01_0 P01_8
BINARY DisjointWith P01_0 P01_7
BINARY DisjointWith P01_0 P01_6
BINARY DisjointWith P01_0 P01_5
BINARY DisjointWith P01_0 P01_4
BINARY DisjointWith P01_0 P01_3
BINARY DisjointWith P01_0 P01_2
BINARY DisjointWith P01_0 P01_1
BINARY is P01_1 Class
BINARY equiv P01_1 P01_3
BINARY SubClassOf P01_1 P01
BINARY DisjointWith P01_1 P01_9
BINARY DisjointWith P01_1 P01_8
BINARY DisjointWith P01_1 P01_7
BINARY DisjointWith P01_1 P01_6
BINARY DisjointWith P01_1 P01_5
BINARY DisjointWith P01_1 P01_4
BINARY DisjointWith P01_1 P01_3
BINARY DisjointWith P01_1 P01_2
BINARY DisjointWith P01_1 P01_0
BINARY is P01_2 Class
BINARY SubClassOf P01_2 P01
BINARY DisjointWith P01_2 P01_9
BINARY DisjointWith P01_2 P01_8
BINARY DisjointWith P01_2 P01_7
BINARY DisjointWith P01_2 P01_6
BINARY DisjointWith P01_2 P01_5
BINARY DisjointWith P01_2 P01_4
BINARY DisjointWith P01_2 P01_3
BINARY DisjointWith P01_2 P01_1
BINARY DisjointWith P01_2 P01_0
BINARY is P01_3 Class
BINARY equiv P01_3 P01_1
BINARY SubClassOf P01_3 P01
BINARY DisjointWith P01_3 P01_9
BINARY DisjointWith P01_3 P01_8
BINARY DisjointWith P01_3 P01_7
BINARY DisjointWith P01_3 P01_6
BINARY DisjointWith P01_3 P01_5
BINARY DisjointWith P01_3 P01_4
BINARY DisjointWith P01_3 P01_2
BINARY DisjointWith P01_3 P01_1
BINARY DisjointWith P01_3 P01_0
BINARY is P01_4 Class
BINARY SubClassOf P01_4 P01
BINARY DisjointWith P01_4 P01_9
BINARY DisjointWith P01_4 P01_8
BINARY DisjointWith P01_4 P01_7
BINARY DisjointWith P01_4 P01_6
BINARY DisjointWith P01_4 P01_5
BINARY DisjointWith P01_4 P01_3
BINARY DisjointWith P01_4 P01_2
BINARY DisjointWith P01_4 P01_1
BINARY DisjointWith P01_4 P01_0
BINARY is P01_5 Class
BINARY SubClassOf P01_5 P01
BINARY DisjointWith P01_5 P01_9
BINARY DisjointWith P01_5 P01_8
BINARY DisjointWith P01_5 P01_7
BINARY DisjointWith P01_5 P01_6
BINARY DisjointWith P01_5 P01_4
BINARY DisjointWith P01_5 P01_3
BINARY DisjointWith P01_5 P01_2
BINARY DisjointWith P01_5 P01_1
BINARY DisjointWith P01_5 P01_0
BINARY is P01_6 Class
BINARY SubClassOf P01_6 P01
BINARY DisjointWith P01_6 P01_9
BINARY DisjointWith P01_6 P01_8
BINARY DisjointWith P01_6 P01_7
BINARY DisjointWith P01_6 P01_5
BINARY DisjointWith P01_6 P01_4
BINARY DisjointWith P01_6 P01_3
BINARY DisjointWith P01_6 P01_2
BINARY DisjointWith P01_6 P01_1
BINARY DisjointWith P01_6 P01_0
BINARY is P01_7 Class
BINARY SubClassOf P01_7 P01
BINARY DisjointWith P01_7 P01_9
BINARY DisjointWith P01_7 P01_8
BINARY DisjointWith P01_7 P01_6
BINARY DisjointWith P01_7 P01_5
BINARY DisjointWith P01_7 P01_4
BINARY DisjointWith P01_7 P01_3
BINARY DisjointWith P01_7 P01_2
BINARY DisjointWith P01_7 P01_1
BINARY DisjointWith P01_7 P01_0
BINARY is P01_8 Class
BINARY SubClassOf P01_8 P01
BINARY DisjointWith P01_8 P01_9
BINARY DisjointWith P01_8 P01_7
BINARY DisjointWith P01_8 P01_6
BINARY DisjointWith P01_8 P01_5
BINARY DisjointWith P01_8 P01_4
BINARY DisjointWith P01_8 P01_3
BINARY DisjointWith P01_8 P01_2
BINARY DisjointWith P01_8 P01_1
BINARY DisjointWith P01_8 P01_0
BINARY is P01_9 Class
BINARY SubClassOf P01_9 P01
BINARY DisjointWith P01_9 P01_8
BINARY DisjointWith P01_9 P01_7
BINARY DisjointWith P01_9 P01_6
BINARY DisjointWith P01_9 P01_5
BINARY DisjointWith P01_9 P01_4
BINARY DisjointWith P01_9 P01_3
BINARY DisjointWith P01_9 P01_2
BINARY DisjointWith P01_9 P01_1
BINARY DisjointWith P01_9 P01_0
BINARY is P02 Class
BINARY is P02_0 Class
BINARY SubClassOf P02_0 P02
BINARY DisjointWith P02_0 P02_9
BINARY DisjointWith P02_0 P02_8
BINARY DisjointWith P02_0 P02_7
BINARY DisjointWith P02_0 P02_6
BINARY DisjointWith P02_0 P02_5
BINARY DisjointWith P02_0 P02_4
BINARY DisjointWith P02_0 P02_3
BINARY DisjointWith P02_0 P02_2
BINARY DisjointWith P02_0 P02_1
BINARY is P02_1 Class
BINARY SubClassOf P02_1 P02
BINARY DisjointWith P02_1 P02_9
BINARY DisjointWith P02_1 P02_8
BINARY DisjointWith P02_1 P02_7
BINARY DisjointWith P02_1 P02_6
BINARY DisjointWith P02_1 P02_5
BINARY DisjointWith P02_1 P02_4
BINARY DisjointWith P02_1 P02_3
BINARY DisjointWith P02_1 P02_2
BINARY DisjointWith P02_1 P02_0
BINARY is P02_2 Class
BINARY SubClassOf P02_2 P02
BINARY DisjointWith P02_2 P02_9
BINARY DisjointWith P02_2 P02_8
BINARY DisjointWith P02_2 P02_7
BINARY DisjointWith P02_2 P02_6
BINARY DisjointWith P02_2 P02_5
BINARY DisjointWith P02_2 P02_4
BINARY DisjointWith P02_2 P02_3
BINARY DisjointWith P02_2 P02_1
BINARY DisjointWith P02_2 P02_0
BINARY is P02_3 Class
BINARY SubClassOf P02_3 P02
BINARY DisjointWith P02_3 P02_9
BINARY DisjointWith P02_3 P02_8
BINARY DisjointWith P02_3 P02_7
BINARY DisjointWith P02_3 P02_6
BINARY DisjointWith P02_3 P02_5
BINARY DisjointWith P02_3 P02_4
BINARY DisjointWith P02_3 P02_2
BINARY DisjointWith P02_3 P02_1
BINARY DisjointWith P02_3 P02_0
BINARY is P02_4 Class
BINARY SubClassOf P02_4 P02
BINARY DisjointWith P02_4 P02_9
BINARY DisjointWith P02_4 P02_8
BINARY DisjointWith P02_4 P02_7
BINARY DisjointWith P02_4 P02_6
BINARY DisjointWith P02_4 P02_5
BINARY DisjointWith P02_4 P02_3
BINARY DisjointWith P02_4 P02_2
BINARY DisjointWith P02_4 P02_1
BINARY DisjointWith P02_4 P02_0
BINARY is P02_5 Class
BINARY SubClassOf P02_5 P02
BINARY DisjointWith P02_5 P02_9
BINARY DisjointWith P02_5 P02_8
BINARY DisjointWith P02_5 P02_7
BINARY DisjointWith P02_5 P02_6
BINARY DisjointWith P02_5 P02_4
BINARY DisjointWith P02_5 P02_3
BINARY DisjointWith P02_5 P02_2
BINARY DisjointWith P02_5 P02_1
BINARY DisjointWith P02_5 P02_0
BINARY is P02_6 Class
BINARY SubClassOf P02_6 P02
BINARY DisjointWith P02_6 P02_9
BINARY DisjointWith P02_6 P02_8
BINARY DisjointWith P02_6 P02_7
BINARY DisjointWith P02_6 P02_5
BINARY DisjointWith P02_6 P02_4
BINARY DisjointWith P02_6 P02_3
BINARY DisjointWith P02_6 P02_2
BINARY DisjointWith P02_6 P02_1
BINARY DisjointWith P02_6 P02_0
BINARY is P02_7 Class
BINARY SubClassOf P02_7 P02
BINARY DisjointWith P02_7 P02_9
BINARY DisjointWith P02_7 P02_8
BINARY DisjointWith P02_7 P02_6
BINARY DisjointWith P02_7 P02_5
BINARY DisjointWith P02_7 P02_4
BINARY DisjointWith P02_7 P02_3
BINARY DisjointWith P02_7 P02_2
BINARY DisjointWith P02_7 P02_1
BINARY DisjointWith P02_7 P02_0
BINARY is P02_8 Class
BINARY SubClassOf P02_8 P02
BINARY DisjointWith P02_8 P02_9
BINARY DisjointWith P02_8 P02_7
BINARY DisjointWith P02_8 P02_6
BINARY DisjointWith P02_8 P02_5
BINARY DisjointWith P02_8 P02_4
BINARY DisjointWith P02_8 P02_3
BINARY DisjointWith P02_8 P02_2
BINARY DisjointWith P02_8 P02_1
BINARY DisjointWith P02_8 P02_0
BINARY is P02_9 Class
BINARY SubClassOf P02_9 P02
BINARY DisjointWith P02_9 P02_8
