BINARY is OBI_1110060 ObjectProperty
BINARY is GO_0042110 Class
BINARY SubClassOf GO_0042110 GO_0008150
BINARY is GO_0043316 Class
BINARY is GO_0044809 Class
BINARY SubClassOf GO_0044809 GO_0032602
BINARY is GO_0048869 Class
BINARY SubClassOf GO_0048869 GO_0008150
BINARY is GO_0050896 Class
BINARY SubClassOf GO_0050896 GO_0008150
BINARY is GO_0051276 Class
BINARY SubClassOf GO_0051276 GO_0008150
BINARY is GO_0070358 Class
BINARY SubClassOf GO_0070358 GO_0008150
BINARY is GO_0071604 Class
BINARY is GO_0071605 Class
BINARY SubClassOf GO_0071605 GO_0032602
BINARY is GO_0071606 Class
BINARY SubClassOf GO_0071606 GO_0032602
BINARY is GO_0071607 Class
BINARY SubClassOf GO_0071607 GO_0032602
BINARY is GO_0071608 Class
BINARY SubClassOf GO_0071608 GO_0032602
BINARY is GO_0071609 Class
BINARY SubClassOf GO_0071609 GO_0032602
BINARY is GO_0071610 Class
BINARY SubClassOf GO_0071610 GO_0032602
BINARY is GO_0071611 Class
BINARY is GO_0071612 Class
BINARY SubClassOf GO_0071612 GO_0032602
BINARY is GO_0071613 Class
BINARY SubClassOf GO_0071613 GO_0008150
BINARY is GO_0071706 Class
BINARY is GO_0071924 Class
BINARY SubClassOf GO_0071924 GO_0032602
BINARY is GO_0072535 Class
BINARY SubClassOf GO_0072535 GO_0071706
BINARY is GO_0097087 Class
BINARY SubClassOf GO_0097087 GO_0032620
BINARY is GO_0097088 Class
BINARY SubClassOf GO_0097088 GO_0032620
BINARY is GO_0097278 Class
BINARY is GO_0097280 Class
BINARY SubClassOf GO_0097280 GO_0006955
BINARY is GO_0097281 Class
BINARY is GO_0097282 Class
BINARY is GO_0097388 Class
BINARY SubClassOf GO_0097388 GO_0032602
BINARY is GO_0097389 Class
BINARY SubClassOf GO_0097389 GO_0032602
BINARY is GO_0097390 Class
BINARY SubClassOf GO_0097390 GO_0032602
BINARY is GO_0097391 Class
BINARY SubClassOf GO_0097391 GO_0032602
BINARY is GO_0097392 Class
BINARY SubClassOf GO_0097392 GO_0032602
BINARY is NCBITaxon_197562 Class
BINARY is NCBITaxon_5140 Class
BINARY SubClassOf NCBITaxon_5140 NCBITaxon_716545
BINARY is NCBITaxon_6668 Class
BINARY SubClassOf NCBITaxon_6668 NCBITaxon_197562
BINARY is NCBITaxon_716545 Class
BINARY is OBI_0000011 Class
BINARY DisjointWith OBI_0000011 GO_0008150
BINARY is OBI_0000278 Class
BINARY SubClassOf OBI_0000278 GO_0008150
BINARY is OBI_0001176 Class
BINARY SubClassOf OBI_0001176 OBI_1110015
BINARY is OBI_0001193 Class
BINARY is OBI_0001201 Class
BINARY is OBI_0001207 Class
BINARY equiv OBI_0001207 GO_0071608_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001207 GO_0071608,
BINARY SubClassOf OBI_0001207 OBI_0001193
BINARY is OBI_0001212 Class
BINARY equiv OBI_0001212 GO_0001806_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001212 GO_0001806
BINARY is OBI_0001219 Class
BINARY equiv OBI_0001219 GO_0071610_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001219 GO_0071610,
BINARY SubClassOf OBI_0001219 OBI_0001193
BINARY is OBI_0001249 Class
BINARY equiv OBI_0001249 GO_0002517_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001249 GO_0002517,
BINARY SubClassOf OBI_0001249 OBI_0001201
BINARY is OBI_0001254 Class
BINARY equiv OBI_0001254 GO_0032632_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001254 GO_0032632,
BINARY SubClassOf OBI_0001254 OBI_0001193
BINARY is OBI_0001256 Class
BINARY SubClassOf OBI_0001256 GO_0032641,
BINARY SubClassOf OBI_0001256 OBI_0001351
BINARY is OBI_0001257 Class
BINARY equiv OBI_0001257 GO_0032610_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001257 GO_0032610,
BINARY SubClassOf OBI_0001257 OBI_0001193
BINARY is OBI_0001262 Class
BINARY equiv OBI_0001262 GO_0032631_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001262 GO_0032631,
BINARY SubClassOf OBI_0001262 OBI_0001193
BINARY is OBI_0001267 Class
BINARY equiv OBI_0001267 GO_0071604_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001267 GO_0071604,
BINARY SubClassOf OBI_0001267 OBI_0001193
BINARY is OBI_0001275 Class
BINARY equiv OBI_0001275 GO_0032619_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001275 GO_0032619,
BINARY SubClassOf OBI_0001275 OBI_0001193
BINARY is OBI_0001316 Class
BINARY equiv OBI_0001316 GO_0032625_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001316 GO_0032625,
BINARY SubClassOf OBI_0001316 OBI_0001193
BINARY is OBI_0001334 Class
BINARY equiv OBI_0001334 GO_0071611_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001334 GO_0071611,
BINARY SubClassOf OBI_0001334 OBI_0001193
BINARY is OBI_0001351 Class
BINARY equiv OBI_0001351 GO_0071706_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001351 GO_0071706,
BINARY SubClassOf OBI_0001351 OBI_0001193
BINARY is OBI_0001362 Class
BINARY equiv OBI_0001362 GO_0071606_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001362 GO_0071606,
BINARY SubClassOf OBI_0001362 OBI_0001193
BINARY is OBI_0001366 Class
BINARY equiv OBI_0001366 GO_0071609_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001366 GO_0071609,
BINARY SubClassOf OBI_0001366 OBI_0001193
BINARY is OBI_0001373 Class
BINARY equiv OBI_0001373 GO_0032637_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001373 GO_0032637,
BINARY SubClassOf OBI_0001373 OBI_0001193
BINARY is OBI_0001381 Class
BINARY equiv OBI_0001381 GO_0032627_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001381 GO_0032627,
BINARY SubClassOf OBI_0001381 OBI_0001193
BINARY is OBI_0001386 Class
BINARY equiv OBI_0001386 GO_0071605_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001386 GO_0071605,
BINARY SubClassOf OBI_0001386 OBI_0001193
BINARY is OBI_0001394 Class
BINARY equiv OBI_0001394 GO_0043316_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001394 GO_0043316
BINARY is OBI_0001399 Class
BINARY equiv OBI_0001399 GO_0032626_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001399 GO_0032626,
BINARY SubClassOf OBI_0001399 OBI_0001193
BINARY is OBI_0001415 Class
BINARY equiv OBI_0001415 GO_0032638_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001415 GO_0032638,
BINARY SubClassOf OBI_0001415 OBI_0001193
BINARY is OBI_0001421 Class
BINARY equiv OBI_0001421 GO_0032608_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001421 GO_0032608,
BINARY SubClassOf OBI_0001421 OBI_0001193
BINARY is OBI_0001439 Class
BINARY equiv OBI_0001439 GO_0035393_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001439 GO_0035393,
BINARY SubClassOf OBI_0001439 OBI_0001193
BINARY is OBI_0001446 Class
BINARY equiv OBI_0001446 GO_0032618_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001446 GO_0032618,
BINARY SubClassOf OBI_0001446 OBI_0001193
BINARY is OBI_0001447 Class
BINARY equiv OBI_0001447 GO_0071607_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001447 GO_0071607,
BINARY SubClassOf OBI_0001447 OBI_0001193
BINARY is OBI_0001462 Class
BINARY equiv OBI_0001462 GO_0071612_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001462 GO_0071612,
BINARY SubClassOf OBI_0001462 OBI_0001193
BINARY is OBI_0001470 Class
BINARY SubClassOf OBI_0001470 GO_0097088,
BINARY SubClassOf OBI_0001470 OBI_1110193
BINARY is OBI_0001518 Class
BINARY SubClassOf OBI_0001518 GO_0072535,
BINARY SubClassOf OBI_0001518 OBI_0001351
BINARY is OBI_0001526 Class
BINARY SubClassOf OBI_0001526 GO_0097087,
BINARY SubClassOf OBI_0001526 OBI_1110193
BINARY is OBI_0001535 Class
BINARY equiv OBI_0001535 GO_0032636_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001535 GO_0032636,
BINARY SubClassOf OBI_0001535 OBI_0001193
BINARY is OBI_0001588 Class
BINARY SubClassOf OBI_0001588 GO_0008150
BINARY is OBI_0001612 Class
BINARY equiv OBI_0001612 GO_0010573_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001612 GO_0010573,
BINARY SubClassOf OBI_0001612 OBI_0001193
BINARY is OBI_0001702 Class
BINARY is OBI_0001707 Class
BINARY SubClassOf OBI_0001707 GO_0008150
BINARY is OBI_0001713 Class
BINARY equiv OBI_0001713 GO_0008228_and_(OBI_1110060_some_OBI_0001702)
BINARY SubClassOf OBI_0001713 GO_0008228
BINARY is OBI_0001714 Class
BINARY equiv OBI_0001714 GO_0097282_and_(OBI_1110060_some_OBI_0001702)
BINARY SubClassOf OBI_0001714 GO_0097282
BINARY is OBI_0001716 Class
BINARY equiv OBI_0001716 GO_0097278_and_(OBI_1110060_some_OBI_0001702)
BINARY SubClassOf OBI_0001716 GO_0097278
BINARY is OBI_0001720 Class
BINARY equiv OBI_0001720 GO_0097281_and_OBI_0001702
BINARY SubClassOf OBI_0001720 GO_0097281,
BINARY SubClassOf OBI_0001720 OBI_0001702
BINARY is OBI_0001725 Class
BINARY SubClassOf OBI_0001725 GO_0097280
BINARY is OBI_0001816 Class
BINARY equiv OBI_0001816 GO_0097391_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001816 GO_0097391,
BINARY SubClassOf OBI_0001816 OBI_0001193
BINARY is OBI_0001818 Class
BINARY equiv OBI_0001818 GO_0097390_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001818 GO_0097390,
BINARY SubClassOf OBI_0001818 OBI_0001193
BINARY is OBI_0001819 Class
BINARY equiv OBI_0001819 GO_0071924_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001819 GO_0071924,
BINARY SubClassOf OBI_0001819 OBI_0001193
BINARY is OBI_0001820 Class
BINARY equiv OBI_0001820 GO_0097392_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001820 GO_0097392,
BINARY SubClassOf OBI_0001820 OBI_0001193
BINARY is OBI_0001823 Class
BINARY equiv OBI_0001823 GO_0097389_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001823 GO_0097389,
BINARY SubClassOf OBI_0001823 OBI_0001193
BINARY is OBI_0001825 Class
BINARY equiv OBI_0001825 GO_0097388_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_0001825 GO_0097388,
BINARY SubClassOf OBI_0001825 OBI_0001193
BINARY is OBI_1110003 Class
BINARY SubClassOf OBI_1110003 GO_0008150
BINARY is OBI_1110014 Class
BINARY SubClassOf OBI_1110014 GO_0008150
BINARY is OBI_1110015 Class
BINARY is OBI_1110024 Class
BINARY SubClassOf OBI_1110024 GO_0008150
BINARY is OBI_1110056 Class
BINARY equiv OBI_1110056 GO_0032623_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_1110056 GO_0032623,
BINARY SubClassOf OBI_1110056 OBI_0001193
BINARY is OBI_1110057 Class
BINARY is OBI_1110061 Class
BINARY SubClassOf OBI_1110061 GO_0008150
BINARY is OBI_1110094 Class
BINARY SubClassOf OBI_1110094 GO_0008150
BINARY is OBI_1110111 Class
BINARY SubClassOf OBI_1110111 GO_0008150
BINARY is OBI_1110122 Class
BINARY SubClassOf OBI_1110122 GO_0008150
BINARY is OBI_1110182 Class
BINARY equiv OBI_1110182 GO_0042098_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_1110182 GO_0042098
BINARY is OBI_1110184 Class
BINARY equiv OBI_1110184 GO_0032604_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_1110184 GO_0032604,
BINARY SubClassOf OBI_1110184 OBI_0001193
BINARY is OBI_1110185 Class
BINARY equiv OBI_1110185 GO_0032609_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_1110185 GO_0032609,
BINARY SubClassOf OBI_1110185 OBI_0001193
BINARY is OBI_1110187 Class
BINARY equiv OBI_1110187 GO_0032613_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_1110187 GO_0032613,
BINARY SubClassOf OBI_1110187 OBI_0001193
BINARY is OBI_1110190 Class
BINARY equiv OBI_1110190 GO_0032615_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_1110190 GO_0032615,
BINARY SubClassOf OBI_1110190 OBI_0001193
BINARY is OBI_1110191 Class
BINARY equiv OBI_1110191 GO_0032616_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_1110191 GO_0032616,
BINARY SubClassOf OBI_1110191 OBI_0001193
BINARY is OBI_1110193 Class
BINARY equiv OBI_1110193 GO_0032620_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_1110193 GO_0032620,
BINARY SubClassOf OBI_1110193 OBI_0001193
BINARY is OBI_1110195 Class
BINARY equiv OBI_1110195 GO_0032621_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_1110195 GO_0032621,
BINARY SubClassOf OBI_1110195 OBI_0001193
BINARY is OBI_1110196 Class
BINARY equiv OBI_1110196 GO_0032611_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_1110196 GO_0032611,
BINARY SubClassOf OBI_1110196 OBI_0001193
BINARY is OBI_1110199 Class
BINARY equiv OBI_1110199 GO_0032633_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_1110199 GO_0032633,
BINARY SubClassOf OBI_1110199 OBI_0001193
BINARY is OBI_1110202 Class
BINARY equiv OBI_1110202 GO_0032634_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_1110202 GO_0032634,
BINARY SubClassOf OBI_1110202 OBI_0001193
BINARY is OBI_1110203 Class
BINARY equiv OBI_1110203 GO_0032635_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_1110203 GO_0032635,
BINARY SubClassOf OBI_1110203 OBI_0001193
BINARY is OBI_1110204 Class
BINARY equiv OBI_1110204 GO_0001913_and_(OBI_1110060_some_OBI_1110057)
BINARY SubClassOf OBI_1110204 GO_0001913
BINARY is OBI_1110206 Class
BINARY SubClassOf OBI_1110206 GO_0032640,
BINARY SubClassOf OBI_1110206 OBI_0001351
BINARY is OGMS_0000063 Class
BINARY SubClassOf OGMS_0000063 GO_0008150
BINARY is PATO_0002201 Class
BINARY is PATO_0002202 Class
BINARY SubClassOf PATO_0002202 PATO_0002201
BINARY is UBERON_0000105 Class
BINARY SubClassOf UBERON_0000105 GO_0008150
BINARY is UO_0000022 Class
BINARY is UO_0000039 Class
BINARY is UO_0000164 Class
BINARY is www.w3.org/2002/07/# Class
BINARY is OBI_0000998 Individual
BINARY Types OBI_0000998 PATO_0002202
