BINARY is HED_0010108 ObjectProperty
BINARY SubClassOf HED_0012962 HED_0012956
BINARY is HED_0012963 Class
BINARY SubClassOf HED_0012963 HED_0012956
BINARY is HED_0012964 Class
BINARY SubClassOf HED_0012964 HED_0012956
BINARY is HED_0012965 Class
BINARY SubClassOf HED_0012965 HED_0012956
BINARY is HED_0012966 Class
BINARY SubClassOf HED_0012966 HED_0012956
BINARY is HED_0012967 Class
BINARY SubClassOf HED_0012967 HED_0012956
BINARY is HED_0012968 Class
BINARY SubClassOf HED_0012968 HED_0012956
BINARY is HED_0012969 Class
BINARY SubClassOf HED_0012969 HED_0012956
BINARY is HED_0012970 Class
BINARY SubClassOf HED_0012970 HED_0012956
BINARY is HED_0012971 Class
BINARY SubClassOf HED_0012971 HED_0012956
BINARY is HED_0012972 Class
BINARY SubClassOf HED_0012972 HED_0012956
BINARY is HED_0012973 Class
BINARY SubClassOf HED_0012973 HED_0012956
BINARY is HED_0012974 Class
BINARY SubClassOf HED_0012974 HED_0012956
BINARY is HED_0012975 Class
BINARY SubClassOf HED_0012975 HED_0012956
BINARY is HED_0012976 Class
BINARY SubClassOf HED_0012976 HED_0012863
BINARY is HED_0012977 Class
BINARY SubClassOf HED_0012977 HED_0012976
BINARY is HED_0012978 Class
BINARY SubClassOf HED_0012978 HED_0012976
BINARY is HED_0012979 Class
BINARY SubClassOf HED_0012979 HED_0012976
BINARY is HED_0012980 Class
BINARY SubClassOf HED_0012980 HED_0012976
BINARY is HED_0012981 Class
BINARY SubClassOf HED_0012981 HED_0012976
BINARY is HED_0012982 Class
BINARY SubClassOf HED_0012982 HED_0012976
BINARY is HED_0012983 Class
BINARY SubClassOf HED_0012983 HED_0012976
BINARY is HED_0012984 Class
BINARY SubClassOf HED_0012984 HED_0012976
BINARY is HED_0012985 Class
BINARY SubClassOf HED_0012985 HED_0012976
BINARY is HED_0012986 Class
BINARY SubClassOf HED_0012986 HED_0012863
BINARY is HED_0012987 Class
BINARY SubClassOf HED_0012987 HED_0012986
BINARY is HED_0012988 Class
BINARY SubClassOf HED_0012988 HED_0012986
BINARY is HED_0012989 Class
BINARY SubClassOf HED_0012989 HED_0012986
BINARY is HED_0012990 Class
BINARY SubClassOf HED_0012990 HED_0012986
BINARY is HED_0012991 Class
BINARY SubClassOf HED_0012991 HED_0012986
BINARY is HED_0012992 Class
BINARY SubClassOf HED_0012992 HED_0012986
BINARY is HED_0012993 Class
BINARY SubClassOf HED_0012993 HED_0012986
BINARY is HED_0012994 Class
BINARY SubClassOf HED_0012994 HED_0012986
BINARY is HED_0012995 Class
BINARY SubClassOf HED_0012995 HED_0012986
BINARY is HED_0012996 Class
BINARY SubClassOf HED_0012996 HED_0012986
BINARY is HED_0012997 Class
BINARY SubClassOf HED_0012997 HED_0012986
BINARY is HED_0012998 Class
BINARY SubClassOf HED_0012998 HED_0012986
BINARY is HED_0012999 Class
BINARY SubClassOf HED_0012999 HED_0012986
BINARY is HED_0013000 Class
BINARY SubClassOf HED_0013000 HED_0012986
BINARY is HED_0013001 Class
BINARY SubClassOf HED_0013001 HED_0012986
BINARY is HED_0013002 Class
BINARY SubClassOf HED_0013002 HED_0012986
BINARY is HED_0013003 Class
BINARY SubClassOf HED_0013003 HED_0012986
BINARY is HED_0013004 Class
BINARY SubClassOf HED_0013004 HED_0012863
BINARY is HED_0013005 Class
BINARY SubClassOf HED_0013005 HED_0013004
BINARY is HED_0013006 Class
BINARY SubClassOf HED_0013006 HED_0013004
BINARY is HED_0013007 Class
BINARY SubClassOf HED_0013007 HED_0013004
BINARY is HED_0013008 Class
BINARY SubClassOf HED_0013008 HED_0013004
BINARY is HED_0013009 Class
BINARY SubClassOf HED_0013009 HED_0013004
BINARY is HED_0013010 Class
BINARY SubClassOf HED_0013010 HED_0013004
BINARY is HED_0013011 Class
BINARY SubClassOf HED_0013011 HED_0013004
BINARY is HED_0013012 Class
BINARY SubClassOf HED_0013012 HED_0013004
BINARY is HED_0013013 Class
BINARY SubClassOf HED_0013013 HED_0013004
BINARY is HED_0013014 Class
BINARY SubClassOf HED_0013014 HED_0013004
BINARY is HED_0013015 Class
BINARY SubClassOf HED_0013015 HED_0013004
BINARY is HED_0013016 Class
BINARY SubClassOf HED_0013016 HED_0012862
BINARY is HED_0013017 Class
BINARY SubClassOf HED_0013017 HED_0013016
BINARY is HED_0013018 Class
BINARY SubClassOf HED_0013018 HED_0013016
BINARY is HED_0013019 Class
BINARY SubClassOf HED_0013019 HED_0012862
BINARY is HED_0013020 Class
BINARY equiv HED_0013020 HED_0013019_and_(HED_0010108_some_HED_0011303)
BINARY SubClassOf HED_0013020 HED_0013019
BINARY DisjointWith HED_0013020 HED_0013019_and_(HED_0010108_some_HED_0011303)
BINARY is HED_0013021 Class
BINARY SubClassOf HED_0013021 HED_0012862
BINARY is HED_0013022 Class
BINARY SubClassOf HED_0013022 HED_0013021
BINARY is HED_0013023 Class
BINARY equiv HED_0013023 HED_0013022_and_(HED_0010108_some_HED_0011303)
BINARY SubClassOf HED_0013023 HED_0013022
BINARY is HED_0013024 Class
BINARY SubClassOf HED_0013024 HED_0013021
BINARY is HED_0013025 Class
BINARY equiv HED_0013025 HED_0013024_and_(HED_0010108_some_HED_0011303)
BINARY SubClassOf HED_0013025 HED_0013024
BINARY is HED_0013026 Class
BINARY SubClassOf HED_0013026 HED_0013021
BINARY is HED_0013027 Class
BINARY equiv HED_0013027 HED_0013026_and_(HED_0010108_some_HED_0011303)
BINARY SubClassOf HED_0013027 HED_0013026
BINARY is HED_0013028 Class
BINARY SubClassOf HED_0013028 HED_0012862,
BINARY SubClassOf HED_0013028 HED_0013030
BINARY is HED_0013029 Class
BINARY SubClassOf HED_0013029 HED_0013028
BINARY is HED_0013030 Class
BINARY equiv HED_0013030 HED_0013029_and_(HED_0010108_some_HED_0011303)
BINARY SubClassOf HED_0013030 HED_0013029
BINARY is HED_0013031 Class
BINARY SubClassOf HED_0013031 HED_0013028
BINARY is HED_0013032 Class
BINARY equiv HED_0013032 HED_0013031_and_(HED_0010108_some_HED_0011303)
BINARY SubClassOf HED_0013032 HED_0013031
BINARY is HED_0013033 Class
BINARY SubClassOf HED_0013033 HED_0013028
BINARY is HED_0013034 Class
BINARY equiv HED_0013034 HED_0013033_and_(HED_0010108_some_HED_0011303)
BINARY SubClassOf HED_0013034 HED_0013033
BINARY is www.w3.org/2002/07/# Class
