BINARY is float Datatype
BINARY is IAO_0000129 Class
BINARY SubClassOf IAO_0000129 IAO_0000028
BINARY is IAO_0000131 Class
BINARY SubClassOf IAO_0000131 IAO_0000028
BINARY is IAO_0000132 Class
BINARY SubClassOf IAO_0000132 IAO_0000028
BINARY is IAO_0000140 Class
BINARY SubClassOf IAO_0000140 IAO_0000027
BINARY is IAO_0000144 Class
BINARY SubClassOf IAO_0000144 IAO_0000300
BINARY is IAO_0000185 Class
BINARY SubClassOf IAO_0000185 IAO_0000101
BINARY is IAO_0000300 Class
BINARY SubClassOf IAO_0000300 IAO_0000030
BINARY is IAO_0000301 Class
BINARY SubClassOf IAO_0000301 IAO_0000300,
BINARY SubClassOf IAO_0000301 IAO_0000136_some_IAO_0000310
BINARY is IAO_0000302 Class
BINARY SubClassOf IAO_0000302 IAO_0000590
BINARY is IAO_0000303 Class
BINARY SubClassOf IAO_0000303 IAO_0000300
BINARY is IAO_0000304 Class
BINARY SubClassOf IAO_0000304 IAO_0000300,
BINARY SubClassOf IAO_0000304 IAO_0000136_some_IAO_0000308
BINARY is IAO_0000305 Class
BINARY SubClassOf IAO_0000305 IAO_0000300
BINARY is IAO_0000306 Class
BINARY SubClassOf IAO_0000306 IAO_0000300
BINARY is IAO_0000307 Class
BINARY SubClassOf IAO_0000307 IAO_0000306
BINARY is IAO_0000308 Class
BINARY SubClassOf IAO_0000308 IAO_0000030
BINARY is IAO_0000309 Class
BINARY SubClassOf IAO_0000309 IAO_0000308
BINARY is IAO_0000310 Class
BINARY SubClassOf IAO_0000310 IAO_0000030
BINARY DisjointWith IAO_0000310 IAO_0000136_some_RealizableEntity
BINARY is IAO_0000311 Class
BINARY SubClassOf IAO_0000311 IAO_0000310
BINARY is IAO_0000312 Class
BINARY SubClassOf IAO_0000312 IAO_0000311
BINARY is IAO_0000313 Class
BINARY SubClassOf IAO_0000313 IAO_0000310
BINARY is IAO_0000314 Class
BINARY SubClassOf IAO_0000314 IAO_0000030,
BINARY is part_of_some_IAO_0000310 www.obofoundry.org/ro/ro.#
BINARY is IAO_0000315 Class
BINARY SubClassOf IAO_0000315 IAO_0000314,
BINARY SubClassOf IAO_0000315 IAO_0000136_some_IAO_0000310,
BINARY SubClassOf IAO_0000315 IAO_0000136_only_(IAO_0000136_some_RealizableEntity)
BINARY is IAO_0000316 Class
BINARY SubClassOf IAO_0000316 IAO_0000314,
BINARY SubClassOf IAO_0000316 IAO_0000136_some_IAO_0000005
BINARY is IAO_0000317 Class
BINARY SubClassOf IAO_0000317 IAO_0000314,
BINARY SubClassOf IAO_0000317 IAO_0000136_some_OBI_0500000
BINARY is IAO_0000318 Class
BINARY SubClassOf IAO_0000318 IAO_0000314,
BINARY SubClassOf IAO_0000318 IAO_0000136_some_OBI_0000471
BINARY is IAO_0000319 Class
BINARY SubClassOf IAO_0000319 IAO_0000314
BINARY is IAO_0000320 Class
BINARY SubClassOf IAO_0000320 IAO_0000314,
BINARY is has_part_some_IAO_0000301 www.obofoundry.org/ro/ro.#
BINARY is IAO_0000321 Class
BINARY SubClassOf IAO_0000321 IAO_0000314,
BINARY is has_part_some_IAO_0000302 www.obofoundry.org/ro/ro.#
BINARY is IAO_0000322 Class
BINARY SubClassOf IAO_0000322 IAO_0000314,
BINARY is has_part_some_IAO_0000303 www.obofoundry.org/ro/ro.#
BINARY is IAO_0000323 Class
BINARY SubClassOf IAO_0000323 IAO_0000314
BINARY is IAO_0000324 Class
BINARY SubClassOf IAO_0000324 IAO_0000314
BINARY is IAO_0000325 Class
BINARY SubClassOf IAO_0000325 IAO_0000314,
BINARY SubClassOf IAO_0000325 IAO_0000136_some_IAO_0000314
BINARY is IAO_0000326 Class
BINARY SubClassOf IAO_0000326 IAO_0000314
BINARY is IAO_0000327 Class
BINARY SubClassOf IAO_0000327 IAO_0000306
BINARY is IAO_0000328 Class
BINARY SubClassOf IAO_0000328 IAO_0000306
BINARY is IAO_0000329 Class
BINARY SubClassOf IAO_0000329 IAO_0000305
BINARY is IAO_0000330 Class
BINARY SubClassOf IAO_0000330 IAO_0000314
BINARY is IAO_0000400 Class
BINARY SubClassOf IAO_0000400 IAO_0000027,
BINARY is Thing IAO_0000407_exactly_1_www.w3.org/2002/07/#
BINARY is IAO_0000401 Class
BINARY SubClassOf IAO_0000401 IAO_0000400
BINARY is IAO_0000402 Class
BINARY SubClassOf IAO_0000402 IAO_0000400
BINARY is IAO_0000403 Class
BINARY SubClassOf IAO_0000403 IAO_0000400
BINARY is IAO_0000415 Class
BINARY SubClassOf IAO_0000415 IAO_0000300
BINARY is IAO_0000422 Class
BINARY SubClassOf IAO_0000422 IAO_0000300,
BINARY SubClassOf IAO_0000422 IAO_0000136_some_GAZ_00000448
BINARY is IAO_0000429 Class
BINARY SubClassOf IAO_0000429 IAO_0000030
BINARY is IAO_0000577 Class
BINARY SubClassOf IAO_0000577 IAO_0000028
BINARY is IAO_0000578 Class
BINARY SubClassOf IAO_0000578 IAO_0000030,
BINARY is has_part_some_IAO_0000577 www.obofoundry.org/ro/ro.#
BINARY is IAO_0000579 Class
BINARY SubClassOf IAO_0000579 IAO_0000100
BINARY is IAO_0000582 Class
BINARY SubClassOf IAO_0000582 IAO_0000109
BINARY is IAO_0000584 Class
BINARY SubClassOf IAO_0000584 IAO_0000100
BINARY is IAO_0000590 Class
BINARY SubClassOf IAO_0000590 IAO_0000300
BINARY is OBI_0000471 Class
BINARY is OBI_0500000 Class
BINARY is purl.org/obo//UO# Class
BINARY is Entity Class
BINARY is Continuant Class
BINARY equiv Continuant DependentContinuant_or_IndependentContinuant_or_SpatialRegion
BINARY SubClassOf Continuant Entity
BINARY DisjointWith Continuant DependentContinuant_or_IndependentContinuant_or_SpatialRegion
BINARY DisjointWith Continuant Occurrent
BINARY is DependentContinuant Class
BINARY SubClassOf DependentContinuant Continuant
BINARY is GenericallyDependentContinuant Class
BINARY SubClassOf GenericallyDependentContinuant DependentContinuant
BINARY DisjointWith GenericallyDependentContinuant SpecificallyDependentContinuant
BINARY is IndependentContinuant Class
BINARY SubClassOf IndependentContinuant Continuant
BINARY is Quality Class
BINARY is RealizableEntity Class
BINARY is SpatialRegion Class
BINARY SubClassOf SpatialRegion Continuant
BINARY is SpecificallyDependentContinuant Class
BINARY DisjointWith SpecificallyDependentContinuant GenericallyDependentContinuant
BINARY is Occurrent Class
BINARY DisjointWith Occurrent Continuant
BINARY is www.w3.org/2002/07/# Class
