BINARY is sep# ObjectProperty
BINARY is has_units_some_UO_0000063, sep#
BINARY is has_units_some_UO_0000098, sep#
BINARY is has_units_some_UO_0000101, sep#
BINARY is has_units_some_UO_0000165, sep#
BINARY is has_units_some_UO_0000173, sep#
BINARY is has_units_some_UO_0000176, sep#
BINARY is has_units_some_UO_0000187, sep#
BINARY is has_units_some_UO_0000205 sep#
BINARY is sep_00138 Class
BINARY SubClassOf sep_00138 sep_00136,
BINARY is has_units_some_UO_0000062, sep#
BINARY is has_units_some_UO_0000063, sep#
BINARY is has_units_some_UO_0000098, sep#
BINARY is has_units_some_UO_0000101, sep#
BINARY is has_units_some_UO_0000165, sep#
BINARY is has_units_some_UO_0000173, sep#
BINARY is has_units_some_UO_0000176, sep#
BINARY is has_units_some_UO_0000187, sep#
BINARY is has_units_some_UO_0000205 sep#
BINARY is sep_00160 Class
BINARY is sep_00164 Class
BINARY SubClassOf sep_00164 sep_00160
BINARY is sep_00183 Class
BINARY SubClassOf sep_00183 sep_00104
BINARY is sep_00184 Class
BINARY SubClassOf sep_00184 sep_00104
BINARY is sep_00185 Class
BINARY SubClassOf sep_00185 sep_00104
BINARY is sep_00188 Class
BINARY SubClassOf sep_00188 sep_00136,
BINARY is has_units_some_UO_0000062, sep#
BINARY is has_units_some_UO_0000063, sep#
BINARY is has_units_some_UO_0000098, sep#
BINARY is has_units_some_UO_0000101, sep#
BINARY is has_units_some_UO_0000165, sep#
BINARY is has_units_some_UO_0000173, sep#
BINARY is has_units_some_UO_0000176, sep#
BINARY is has_units_some_UO_0000187, sep#
BINARY is has_units_some_UO_0000205, sep#
BINARY is has_units_only_sep_00092 sep#
BINARY is sep_00190 Class
BINARY SubClassOf sep_00190 sep_00104
BINARY is sep_00191 Class
BINARY SubClassOf sep_00191 sep_00076
BINARY is sep_00192 Class
BINARY SubClassOf sep_00192 sep_00076
BINARY is sep_00195 Class
BINARY SubClassOf sep_00195 sep_00103
BINARY is sep_00196 Class
BINARY SubClassOf sep_00196 sep_00195
BINARY is sep_00197 Class
BINARY SubClassOf sep_00197 sep_00195
BINARY is www.w3.org/2002/07/# Class
