is(double,Datatype):1.0
is(CHEBI_100241,Class):1.0
is(CHEBI_10093,Class):1.0
is(CHEBI_10119,Class):1.0
is(CHEBI_10124,Class):1.0
is(CHEBI_101278,Class):1.0
is(CHEBI_102265,Class):1.0
is(CHEBI_102484,Class):1.0
is(CHEBI_102524,Class):1.0
is(CHEBI_10607,Class):1.0
is(CHEBI_107736,Class):1.0
is(CHEBI_110423,Class):1.0
is(CHEBI_111762,Class):1.0
is(CHEBI_113451,Class):1.0
is(CHEBI_114786,Class):1.0
is(CHEBI_116735,Class):1.0
is(CHEBI_119486,Class):1.0
is(CHEBI_119915,Class):1.0
is(CHEBI_127342,Class):1.0
is(CHEBI_12777,Class):1.0
is(CHEBI_131389,Class):1.0
is(CHEBI_131730,Class):1.0
is(CHEBI_132106,Class):1.0
is(CHEBI_133354,Class):1.0
is(CHEBI_134760,Class):1.0
is(CHEBI_134761,Class):1.0
is(CHEBI_134765,Class):1.0
is(CHEBI_134772,Class):1.0
is(CHEBI_134774,Class):1.0
is(CHEBI_134808,Class):1.0
is(CHEBI_134813,Class):1.0
is(CHEBI_134820,Class):1.0
is(CHEBI_134841,Class):1.0
is(CHEBI_134908,Class):1.0
is(CHEBI_134919,Class):1.0
is(CHEBI_134967,Class):1.0
is(CHEBI_134991,Class):1.0
is(CHEBI_135032,Class):1.0
is(CHEBI_135047,Class):1.0
is(CHEBI_135051,Class):1.0
is(CHEBI_135074,Class):1.0
is(CHEBI_135083,Class):1.0
is(CHEBI_135096,Class):1.0
is(CHEBI_135118,Class):1.0
is(CHEBI_135163,Class):1.0
is(CHEBI_135183,Class):1.0
is(CHEBI_135200,Class):1.0
is(CHEBI_135227,Class):1.0
is(CHEBI_135230,Class):1.0
is(CHEBI_135261,Class):1.0
is(CHEBI_135276,Class):1.0
is(CHEBI_135288,Class):1.0
is(CHEBI_135307,Class):1.0
is(CHEBI_135312,Class):1.0
is(CHEBI_135343,Class):1.0
is(CHEBI_135361,Class):1.0
is(CHEBI_135372,Class):1.0
is(CHEBI_135381,Class):1.0
is(CHEBI_135402,Class):1.0
is(CHEBI_135446,Class):1.0
is(CHEBI_135455,Class):1.0
is(CHEBI_135492,Class):1.0
is(CHEBI_135520,Class):1.0
is(CHEBI_135523,Class):1.0
is(CHEBI_135581,Class):1.0
is(CHEBI_135611,Class):1.0
is(CHEBI_135624,Class):1.0
is(CHEBI_135640,Class):1.0
is(CHEBI_135652,Class):1.0
is(CHEBI_135685,Class):1.0
is(CHEBI_135724,Class):1.0
is(CHEBI_135728,Class):1.0
is(CHEBI_135760,Class):1.0
is(CHEBI_135772,Class):1.0
is(CHEBI_135787,Class):1.0
is(CHEBI_135791,Class):1.0
is(CHEBI_135820,Class):1.0
is(CHEBI_135832,Class):1.0
is(CHEBI_135862,Class):1.0
is(CHEBI_135888,Class):1.0
is(CHEBI_135920,Class):1.0
is(CHEBI_135925,Class):1.0
is(CHEBI_135929,Class):1.0
is(CHEBI_135933,Class):1.0
is(CHEBI_135934,Class):1.0
is(CHEBI_135935,Class):1.0
is(CHEBI_135974,Class):1.0
is(CHEBI_135976,Class):1.0
is(CHEBI_135986,Class):1.0
is(CHEBI_135989,Class):1.0
is(CHEBI_136009,Class):1.0
is(CHEBI_136012,Class):1.0
is(CHEBI_136014,Class):1.0
is(CHEBI_136050,Class):1.0
is(CHEBI_137881,Class):1.0
is(CHEBI_138721,Class):1.0
is(CHEBI_139123,Class):1.0
is(CHEBI_140503,Class):1.0
is(CHEBI_140618,Class):1.0
is(CHEBI_141517,Class):1.0
is(CHEBI_145232,Class):1.0
is(CHEBI_147675,Class):1.0
is(CHEBI_150326,Class):1.0
is(CHEBI_15354,Class):1.0
is(CHEBI_15356,Class):1.0
is(CHEBI_15361,Class):1.0
is(CHEBI_15365,Class):1.0
is(CHEBI_15366,Class):1.0
is(CHEBI_15367,Class):1.0
is(CHEBI_15377,Class):1.0
is(CHEBI_15409,Class):1.0
is(CHEBI_15428,Class):1.0
is(CHEBI_15440,Class):1.0
is(CHEBI_15611,Class):1.0
is(CHEBI_156496,Class):1.0
is(CHEBI_15676,Class):1.0
is(CHEBI_15741,Class):1.0
is(CHEBI_15765,Class):1.0
is(CHEBI_15854,Class):1.0
is(CHEBI_15882,Class):1.0
is(CHEBI_15939,Class):1.0
is(CHEBI_15940,Class):1.0
is(CHEBI_15956,Class):1.0
is(CHEBI_16010,Class):1.0
is(CHEBI_16125,Class):1.0
is(CHEBI_16134,Class):1.0
is(CHEBI_16150,Class):1.0
is(CHEBI_16163,Class):1.0
is(CHEBI_16199,Class):1.0
is(CHEBI_16236,Class):1.0
is(CHEBI_16240,Class):1.0
is(CHEBI_16335,Class):1.0
is(CHEBI_16336,Class):1.0
is(CHEBI_16347,Class):1.0
is(CHEBI_164200,Class):1.0
is(CHEBI_16454,Class):1.0
is(CHEBI_16664,Class):1.0
is(CHEBI_16684,Class):1.0
is(CHEBI_166975,Class):1.0
is(CHEBI_16709,Class):1.0
is(CHEBI_16714,Class):1.0
is(CHEBI_16794,Class):1.0
is(CHEBI_16796,Class):1.0
is(CHEBI_16811,Class):1.0
is(CHEBI_168398,Class):1.0
is(CHEBI_168426,Class):1.0
is(CHEBI_168721,Class):1.0
is(CHEBI_169105,Class):1.0
is(CHEBI_16914,Class):1.0
is(CHEBI_16962,Class):1.0
is(CHEBI_16997,Class):1.0
is(CHEBI_17015,Class):1.0
is(CHEBI_17026,Class):1.0
is(CHEBI_17151,Class):1.0
is(CHEBI_17154,Class):1.0
is(CHEBI_17231,Class):1.0
is(CHEBI_17234,Class):1.0
is(CHEBI_17246,Class):1.0
is(CHEBI_17263,Class):1.0
is(CHEBI_17303,Class):1.0
is(CHEBI_17347,Class):1.0
is(CHEBI_17376,Class):1.0
is(CHEBI_174175,Class):1.0
is(CHEBI_17439,Class):1.0
is(CHEBI_17486,Class):1.0
is(CHEBI_17579,Class):1.0
is(CHEBI_17594,Class):1.0
is(CHEBI_17650,Class):1.0
is(CHEBI_17698,Class):1.0
is(CHEBI_17716,Class):1.0
is(CHEBI_17750,Class):1.0
is(CHEBI_17754,Class):1.0
is(CHEBI_17761,Class):1.0
is(CHEBI_177795,Class):1.0
is(CHEBI_17790,Class):1.0
is(CHEBI_17824,Class):1.0
is(CHEBI_178256,Class):1.0
is(CHEBI_17833,Class):1.0
is(CHEBI_17883,Class):1.0
is(CHEBI_179285,Class):1.0
is(CHEBI_17933,Class):1.0
is(CHEBI_17987,Class):1.0
is(CHEBI_17992,Class):1.0
is(CHEBI_18067,Class):1.0
is(CHEBI_18145,Class):1.0
is(CHEBI_18186,Class):1.0
is(CHEBI_181906,Class):1.0
is(CHEBI_18258,Class):1.0
is(CHEBI_18295,Class):1.0
is(CHEBI_183394,Class):1.0
is(CHEBI_183688,Class):1.0
is(CHEBI_18408,Class):1.0
is(CHEBI_18422,Class):1.0
is(CHEBI_186221,Class):1.0
is(CHEBI_189044,Class):1.0
is(CHEBI_189104,Class):1.0
is(CHEBI_190294,Class):1.0
is(CHEBI_190296,Class):1.0
is(CHEBI_190513,Class):1.0
is(CHEBI_204734,Class):1.0
is(CHEBI_205919,Class):1.0
is(CHEBI_22198,Class):1.0
is(CHEBI_22652,Class):1.0
is(CHEBI_23414,Class):1.0
is(CHEBI_2379,Class):1.0
is(CHEBI_23965,Class):1.0
is(CHEBI_24267,Class):1.0
is(CHEBI_2453,Class):1.0
is(CHEBI_2469,Class):1.0
is(CHEBI_247956,Class):1.0
is(CHEBI_24848,Class):1.0
is(CHEBI_24996,Class):1.0
is(CHEBI_25094,Class):1.0
is(CHEBI_25115,Class):1.0
is(CHEBI_25140,Class):1.0
is(CHEBI_2549,Class):1.0
is(CHEBI_25555,Class):1.0
is(CHEBI_26078,Class):1.0
is(CHEBI_2611,Class):1.0
is(CHEBI_26125,Class):1.0
is(CHEBI_26271,Class):1.0
is(CHEBI_2639,Class):1.0
is(CHEBI_26580,Class):1.0
is(CHEBI_2666,Class):1.0
is(CHEBI_2668,Class):1.0
is(CHEBI_26709,Class):1.0
is(CHEBI_26710,Class):1.0
is(CHEBI_2673,Class):1.0
is(CHEBI_2675,Class):1.0
is(CHEBI_2676,Class):1.0
is(CHEBI_2679,Class):1.0
is(CHEBI_2682,Class):1.0
is(CHEBI_26833,Class):1.0
is(CHEBI_26849,Class):1.0
is(CHEBI_26948,Class):1.0
is(CHEBI_26986,Class):1.0
is(CHEBI_27013,Class):1.0
is(CHEBI_27306,Class):1.0
is(CHEBI_27373,Class):1.0
is(CHEBI_27407,Class):1.0
is(CHEBI_27436,Class):1.0
is(CHEBI_27446,Class):1.0
is(CHEBI_27470,Class):1.0
is(CHEBI_27570,Class):1.0
is(CHEBI_27607,Class):1.0
is(CHEBI_27644,Class):1.0
is(CHEBI_27690,Class):1.0
is(CHEBI_27732,Class):1.0
is(CHEBI_27779,Class):1.0
is(CHEBI_27810,Class):1.0
is(CHEBI_27881,Class):1.0
is(CHEBI_27897,Class):1.0
is(CHEBI_27902,Class):1.0
is(CHEBI_27961,Class):1.0
is(CHEBI_27974,Class):1.0
is(CHEBI_28001,Class):1.0
is(CHEBI_28017,Class):1.0
is(CHEBI_28044,Class):1.0
is(CHEBI_28057,Class):1.0
is(CHEBI_28171,Class):1.0
is(CHEBI_28177,Class):1.0
is(CHEBI_28262,Class):1.0
is(CHEBI_28300,Class):1.0
is(CHEBI_28487,Class):1.0
is(CHEBI_28568,Class):1.0
is(CHEBI_28591,Class):1.0
is(CHEBI_28593,Class):1.0
is(CHEBI_28621,Class):1.0
is(CHEBI_28623,Class):1.0
is(CHEBI_28669,Class):1.0
is(CHEBI_28689,Class):1.0
is(CHEBI_28741,Class):1.0
is(CHEBI_28747,Class):1.0
is(CHEBI_2877,Class):1.0
is(CHEBI_28775,Class):1.0
is(CHEBI_28787,Class):1.0
is(CHEBI_28794,Class):1.0
is(CHEBI_28824,Class):1.0
is(CHEBI_28830,Class):1.0
is(CHEBI_28885,Class):1.0
is(CHEBI_28887,Class):1.0
is(CHEBI_28901,Class):1.0
is(CHEBI_28934,Class):1.0
is(CHEBI_28971,Class):1.0
is(CHEBI_29016,Class):1.0
is(CHEBI_2904,Class):1.0
is(CHEBI_2922,Class):1.0
is(CHEBI_29377,Class):1.0
is(CHEBI_29693,Class):1.0
is(CHEBI_29708,Class):1.0
is(CHEBI_29805,Class):1.0
is(CHEBI_29864,Class):1.0
is(CHEBI_29987,Class):1.0
is(CHEBI_3001,Class):1.0
is(CHEBI_3011,Class):1.0
is(CHEBI_30114,Class):1.0
is(CHEBI_3013,Class):1.0
is(CHEBI_30187,Class):1.0
is(CHEBI_30245,Class):1.0
is(CHEBI_30251,Class):1.0
is(CHEBI_30313,Class):1.0
is(CHEBI_3048,Class):1.0
is(CHEBI_30563,Class):1.0
is(CHEBI_30566,Class):1.0
is(CHEBI_30618,Class):1.0
is(CHEBI_30659,Class):1.0
is(CHEBI_30660,Class):1.0
is(CHEBI_30751,Class):1.0
is(CHEBI_30753,Class):1.0
is(CHEBI_30769,Class):1.0
is(CHEBI_3077,Class):1.0
is(CHEBI_30853,Class):1.0
is(CHEBI_30911,Class):1.0
is(CHEBI_31000,Class):1.0
is(CHEBI_31159,Class):1.0
is(CHEBI_31174,Class):1.0
is(CHEBI_31199,Class):1.0
is(CHEBI_3125,Class):1.0
is(CHEBI_3127,Class):1.0
is(CHEBI_31286,Class):1.0
is(CHEBI_31292,Class):1.0
is(CHEBI_31302,Class):1.0
is(CHEBI_31317,Class):1.0
is(CHEBI_31346,Class):1.0
is(CHEBI_31403,Class):1.0
is(CHEBI_31425,Class):1.0
is(CHEBI_31439,Class):1.0
is(CHEBI_31527,Class):1.0
is(CHEBI_31599,Class):1.0
is(CHEBI_31607,Class):1.0
is(CHEBI_31608,Class):1.0
is(CHEBI_31663,Class):1.0
is(CHEBI_31739,Class):1.0
is(CHEBI_31765,Class):1.0
is(CHEBI_31790,Class):1.0
is(CHEBI_31793,Class):1.0
is(CHEBI_31794,Class):1.0
is(CHEBI_3183,Class):1.0
is(CHEBI_31832,Class):1.0
is(CHEBI_31835,Class):1.0
is(CHEBI_31845,Class):1.0
is(CHEBI_31857,Class):1.0
is(CHEBI_31902,Class):1.0
is(CHEBI_32003,Class):1.0
is(CHEBI_32026,Class):1.0
is(CHEBI_32027,Class):1.0
is(CHEBI_32034,Class):1.0
is(CHEBI_32035,Class):1.0
is(CHEBI_32063,Class):1.0
is(CHEBI_3207,Class):1.0
is(CHEBI_32076,Class):1.0
is(CHEBI_32111,Class):1.0
is(CHEBI_32114,Class):1.0
is(CHEBI_3213,Class):1.0
is(CHEBI_32139,Class):1.0
is(CHEBI_32145,Class):1.0
is(CHEBI_32149,Class):1.0
is(CHEBI_32150,Class):1.0
is(CHEBI_32154,Class):1.0
is(CHEBI_32159,Class):1.0
is(CHEBI_3216,Class):1.0
is(CHEBI_32176,Class):1.0
is(CHEBI_32178,Class):1.0
is(CHEBI_32184,Class):1.0
is(CHEBI_3219,Class):1.0
is(CHEBI_32234,Class):1.0
is(CHEBI_32242,Class):1.0
is(CHEBI_32255,Class):1.0
is(CHEBI_32256,Class):1.0
is(CHEBI_32260,Class):1.0
is(CHEBI_32278,Class):1.0
is(CHEBI_3231,Class):1.0
is(CHEBI_3238,Class):1.0
is(CHEBI_32391,Class):1.0
is(CHEBI_3240,Class):1.0
is(CHEBI_32588,Class):1.0
is(CHEBI_32598,Class):1.0
is(CHEBI_32599,Class):1.0
is(CHEBI_32879,Class):1.0
is(CHEBI_32888,Class):1.0
is(CHEBI_32914,Class):1.0
is(CHEBI_32954,Class):1.0
is(CHEBI_3309,Class):1.0
is(CHEBI_3311,Class):1.0
is(CHEBI_33118,Class):1.0
is(CHEBI_3312,Class):1.0
is(CHEBI_33130,Class):1.0
is(CHEBI_33234,Class):1.0
is(CHEBI_3374,Class):1.0
is(CHEBI_3387,Class):1.0
is(CHEBI_34056,Class):1.0
is(CHEBI_3419,Class):1.0
is(CHEBI_34247,Class):1.0
is(CHEBI_3435,Class):1.0
is(CHEBI_34380,Class):1.0
is(CHEBI_34393,Class):1.0
is(CHEBI_3441,Class):1.0
is(CHEBI_34683,Class):1.0
is(CHEBI_34687,Class):1.0
is(CHEBI_34698,Class):1.0
is(CHEBI_34711,Class):1.0
is(CHEBI_34764,Class):1.0
is(CHEBI_34825,Class):1.0
is(CHEBI_34888,Class):1.0
is(CHEBI_34910,Class):1.0
is(CHEBI_34911,Class):1.0
is(CHEBI_34914,Class):1.0
is(CHEBI_34918,Class):1.0
is(CHEBI_34975,Class):1.0
is(CHEBI_35149,Class):1.0
is(CHEBI_3515,Class):1.0
is(CHEBI_35176,Class):1.0
is(CHEBI_3547,Class):1.0
is(CHEBI_3565,Class):1.0
is(CHEBI_35854,Class):1.0
is(CHEBI_3611,Class):1.0
is(CHEBI_3614,Class):1.0
is(CHEBI_3619,Class):1.0
is(CHEBI_36234,Class):1.0
is(CHEBI_3642,Class):1.0
is(CHEBI_364453,Class):1.0
is(CHEBI_3651,Class):1.0
is(CHEBI_3654,Class):1.0
is(CHEBI_36560,Class):1.0
is(CHEBI_36704,Class):1.0
is(CHEBI_36773,Class):1.0
is(CHEBI_3720,Class):1.0
is(CHEBI_3738,Class):1.0
is(CHEBI_37397,Class):1.0
is(CHEBI_3743,Class):1.0
is(CHEBI_3745,Class):1.0
is(CHEBI_37510,Class):1.0
is(CHEBI_3752,Class):1.0
is(CHEBI_3756,Class):1.0
is(CHEBI_37585,Class):1.0
is(CHEBI_37586,Class):1.0
is(CHEBI_3764,Class):1.0
is(CHEBI_3766,Class):1.0
is(CHEBI_37808,Class):1.0
is(CHEBI_37937,Class):1.0
is(CHEBI_37941,Class):1.0
is(CHEBI_3815,Class):1.0
is(CHEBI_38940,Class):1.0
is(CHEBI_3920,Class):1.0
is(CHEBI_39561,Class):1.0
is(CHEBI_3996,Class):1.0
is(CHEBI_40237,Class):1.0
is(CHEBI_40279,Class):1.0
is(CHEBI_40572,Class):1.0
is(CHEBI_41237,Class):1.0
is(CHEBI_41774,Class):1.0
is(CHEBI_41872,Class):1.0
is(CHEBI_41879,Class):1.0
is(CHEBI_41948,Class):1.0
is(CHEBI_42068,Class):1.0
is(CHEBI_42191,Class):1.0
is(CHEBI_42638,Class):1.0
is(CHEBI_43755,Class):1.0
is(CHEBI_4392,Class):1.0
is(CHEBI_44368,Class):1.0
is(CHEBI_44445,Class):1.0
is(CHEBI_4464,Class):1.0
is(CHEBI_4469,Class):1.0
is(CHEBI_4470,Class):1.0
is(CHEBI_4489,Class):1.0
is(CHEBI_4495,Class):1.0
is(CHEBI_4511,Class):1.0
is(CHEBI_4514,Class):1.0
is(CHEBI_4518,Class):1.0
is(CHEBI_45267,Class):1.0
is(CHEBI_453011,Class):1.0
is(CHEBI_45373,Class):1.0
is(CHEBI_4562,Class):1.0
is(CHEBI_4591,Class):1.0
is(CHEBI_45924,Class):1.0
is(CHEBI_45979,Class):1.0
is(CHEBI_4604,Class):1.0
is(CHEBI_46195,Class):1.0
is(CHEBI_46245,Class):1.0
is(CHEBI_4631,Class):1.0
is(CHEBI_46345,Class):1.0
is(CHEBI_4636,Class):1.0
is(CHEBI_46631,Class):1.0
is(CHEBI_46726,Class):1.0
is(CHEBI_46793,Class):1.0
is(CHEBI_46859,Class):1.0
is(CHEBI_46916,Class):1.0
is(CHEBI_4710,Class):1.0
is(CHEBI_4724,Class):1.0
is(CHEBI_472657,Class):1.0
is(CHEBI_47381,Class):1.0
is(CHEBI_474014,Class):1.0
is(CHEBI_47426,Class):1.0
is(CHEBI_4754,Class):1.0
is(CHEBI_47612,Class):1.0
is(CHEBI_47657,Class):1.0
is(CHEBI_4784,Class):1.0
is(CHEBI_4798,Class):1.0
is(CHEBI_48140,Class):1.0
is(CHEBI_48339,Class):1.0
is(CHEBI_48390,Class):1.0
is(CHEBI_48574,Class):1.0
is(CHEBI_4858,Class):1.0
is(CHEBI_4873,Class):1.0
is(CHEBI_48923,Class):1.0
is(CHEBI_48981,Class):1.0
is(CHEBI_49000,Class):1.0
is(CHEBI_4903,Class):1.0
is(CHEBI_490877,Class):1.0
is(CHEBI_495055,Class):1.0
is(CHEBI_49575,Class):1.0
is(CHEBI_49662,Class):1.0
is(CHEBI_49976,Class):1.0
is(CHEBI_5001,Class):1.0
is(CHEBI_50172,Class):1.0
is(CHEBI_50217,Class):1.0
is(CHEBI_50275,Class):1.0
is(CHEBI_50305,Class):1.0
is(CHEBI_50369,Class):1.0
is(CHEBI_50673,Class):1.0
is(CHEBI_50694,Class):1.0
is(CHEBI_50742,Class):1.0
is(CHEBI_50749,Class):1.0
is(CHEBI_50785,Class):1.0
is(CHEBI_50819,Class):1.0
is(CHEBI_50838,Class):1.0
is(CHEBI_50845,Class):1.0
is(CHEBI_5088,Class):1.0
is(CHEBI_5108,Class):1.0
is(CHEBI_5109,Class):1.0
is(CHEBI_51141,Class):1.0
is(CHEBI_5118,Class):1.0
is(CHEBI_51209,Class):1.0
is(CHEBI_5127,Class):1.0
is(CHEBI_5134,Class):1.0
is(CHEBI_5138,Class):1.0
is(CHEBI_51380,Class):1.0
is(CHEBI_51758,Class):1.0
is(CHEBI_51770,Class):1.0
is(CHEBI_51805,Class):1.0
is(CHEBI_51860,Class):1.0
is(CHEBI_52010,Class):1.0
is(CHEBI_52053,Class):1.0
is(CHEBI_52172,Class):1.0
is(CHEBI_52683,Class):1.0
is(CHEBI_5291,Class):1.0
is(CHEBI_52993,Class):1.0
is(CHEBI_53248,Class):1.0
is(CHEBI_53258,Class):1.0
is(CHEBI_53351,Class):1.0
is(CHEBI_534,Class):1.0
is(CHEBI_53424,Class):1.0
is(CHEBI_53425,Class):1.0
is(CHEBI_53426,Class):1.0
is(CHEBI_53448,Class):1.0
is(CHEBI_53700,Class):1.0
is(CHEBI_53760,Class):1.0
is(CHEBI_53775,Class):1.0
is(CHEBI_53776,Class):1.0
is(CHEBI_5384,Class):1.0
is(CHEBI_5417,Class):1.0
is(CHEBI_5530,Class):1.0
is(CHEBI_553827,Class):1.0
is(CHEBI_5551,Class):1.0
is(CHEBI_5613,Class):1.0
is(CHEBI_5614,Class):1.0
is(CHEBI_5693,Class):1.0
is(CHEBI_5706,Class):1.0
is(CHEBI_5775,Class):1.0
is(CHEBI_5778,Class):1.0
is(CHEBI_5779,Class):1.0
is(CHEBI_5790,Class):1.0
is(CHEBI_58187,Class):1.0
is(CHEBI_584020,Class):1.0
is(CHEBI_5855,Class):1.0
is(CHEBI_5893,Class):1.0
is(CHEBI_59008,Class):1.0
is(CHEBI_59033,Class):1.0
is(CHEBI_59343,Class):1.0
is(CHEBI_59477,Class):1.0
is(CHEBI_59582,Class):1.0
is(CHEBI_5959,Class):1.0
is(CHEBI_59590,Class):1.0
is(CHEBI_59750,Class):1.0
is(CHEBI_59788,Class):1.0
is(CHEBI_59912,Class):1.0
is(CHEBI_599440,Class):1.0
is(CHEBI_60072,Class):1.0
is(CHEBI_6030,Class):1.0
is(CHEBI_60424,Class):1.0
is(CHEBI_6043,Class):1.0
is(CHEBI_6060,Class):1.0
is(CHEBI_6061,Class):1.0
is(CHEBI_60654,Class):1.0
is(CHEBI_6067,Class):1.0
is(CHEBI_6073,Class):1.0
is(CHEBI_6078,Class):1.0
is(CHEBI_61000,Class):1.0
is(CHEBI_61057,Class):1.0
is(CHEBI_6128,Class):1.0
is(CHEBI_61330,Class):1.0
is(CHEBI_61468,Class):1.0
is(CHEBI_61995,Class):1.0
is(CHEBI_62968,Class):1.0
is(CHEBI_62984,Class):1.0
is(CHEBI_62995,Class):1.0
is(CHEBI_63554,Class):1.0
is(CHEBI_63580,Class):1.0
is(CHEBI_63589,Class):1.0
is(CHEBI_63610,Class):1.0
is(CHEBI_63619,Class):1.0
is(CHEBI_63622,Class):1.0
is(CHEBI_63627,Class):1.0
is(CHEBI_63631,Class):1.0
is(CHEBI_6367,Class):1.0
is(CHEBI_63717,Class):1.0
is(CHEBI_63845,Class):1.0
is(CHEBI_64187,Class):1.0
is(CHEBI_64275,Class):1.0
is(CHEBI_64354,Class):1.0
is(CHEBI_6443,Class):1.0
is(CHEBI_6456,Class):1.0
is(CHEBI_64736,Class):1.0
is(CHEBI_64746,Class):1.0
is(CHEBI_6504,Class):1.0
is(CHEBI_65173,Class):1.0
is(CHEBI_65353,Class):1.0
is(CHEBI_6633,Class):1.0
is(CHEBI_6636,Class):1.0
is(CHEBI_6640,Class):1.0
is(CHEBI_6650,Class):1.0
is(CHEBI_66919,Class):1.0
is(CHEBI_6702,Class):1.0
is(CHEBI_67121,Class):1.0
is(CHEBI_6715,Class):1.0
is(CHEBI_6757,Class):1.0
is(CHEBI_6761,Class):1.0
is(CHEBI_6762,Class):1.0
is(CHEBI_6801,Class):1.0
is(CHEBI_6807,Class):1.0
is(CHEBI_6809,Class):1.0
is(CHEBI_6824,Class):1.0
is(CHEBI_68428,Class):1.0
is(CHEBI_6847,Class):1.0
is(CHEBI_68478,Class):1.0
is(CHEBI_6872,Class):1.0
is(CHEBI_6887,Class):1.0
is(CHEBI_6888,Class):1.0
is(CHEBI_6897,Class):1.0
is(CHEBI_6909,Class):1.0
is(CHEBI_691037,Class):1.0
is(CHEBI_6923,Class):1.0
is(CHEBI_6933,Class):1.0
is(CHEBI_69441,Class):1.0
is(CHEBI_6950,Class):1.0
is(CHEBI_6970,Class):1.0
is(CHEBI_6997,Class):1.0
is(CHEBI_7025,Class):1.0
is(CHEBI_70353,Class):1.0
is(CHEBI_71272,Class):1.0
is(CHEBI_71321,Class):1.0
is(CHEBI_71416,Class):1.0
is(CHEBI_724125,Class):1.0
is(CHEBI_73244,Class):1.0
is(CHEBI_73468,Class):1.0
is(CHEBI_73504,Class):1.0
is(CHEBI_7444,Class):1.0
is(CHEBI_74460,Class):1.0
is(CHEBI_74500,Class):1.0
is(CHEBI_7451,Class):1.0
is(CHEBI_74537,Class):1.0
is(CHEBI_7459,Class):1.0
is(CHEBI_7476,Class):1.0
is(CHEBI_74789,Class):1.0
is(CHEBI_7488,Class):1.0
is(CHEBI_7494,Class):1.0
is(CHEBI_7507,Class):1.0
is(CHEBI_7508,Class):1.0
is(CHEBI_7514,Class):1.0
is(CHEBI_75211,Class):1.0
is(CHEBI_75247,Class):1.0
is(CHEBI_7550,Class):1.0
is(CHEBI_75584,Class):1.0
is(CHEBI_7565,Class):1.0
is(CHEBI_7577,Class):1.0
is(CHEBI_75832,Class):1.0
is(CHEBI_76200,Class):1.0
is(CHEBI_76263,Class):1.0
is(CHEBI_7627,Class):1.0
is(CHEBI_76359,Class):1.0
is(CHEBI_7640,Class):1.0
is(CHEBI_7660,Class):1.0
is(CHEBI_77032,Class):1.0
is(CHEBI_7735,Class):1.0
is(CHEBI_77635,Class):1.0
is(CHEBI_77868,Class):1.0
is(CHEBI_7789,Class):1.0
is(CHEBI_78060,Class):1.0
is(CHEBI_7822,Class):1.0
is(CHEBI_7823,Class):1.0
is(CHEBI_7824,Class):1.0
is(CHEBI_7825,Class):1.0
is(CHEBI_78310,Class):1.0
is(CHEBI_7852,Class):1.0
is(CHEBI_7856,Class):1.0
is(CHEBI_78604,Class):1.0
is(CHEBI_7862,Class):1.0
is(CHEBI_7865,Class):1.0
is(CHEBI_78665,Class):1.0
is(CHEBI_7916,Class):1.0
is(CHEBI_7930,Class):1.0
