is(double,Datatype):1.0
is(CHEBI_28487,Class):1.0
is(CHEBI_28527,Class):1.0
is(CHEBI_28568,Class):1.0
is(CHEBI_28593,Class):1.0
is(CHEBI_28621,Class):1.0
is(CHEBI_28674,Class):1.0
is(CHEBI_28680,Class):1.0
is(CHEBI_28685,Class):1.0
is(CHEBI_28689,Class):1.0
is(CHEBI_28741,Class):1.0
is(CHEBI_28748,Class):1.0
is(CHEBI_28757,Class):1.0
is(CHEBI_2877,Class):1.0
is(CHEBI_28787,Class):1.0
is(CHEBI_28794,Class):1.0
is(CHEBI_28838,Class):1.0
is(CHEBI_28885,Class):1.0
is(CHEBI_28887,Class):1.0
is(CHEBI_28915,Class):1.0
is(CHEBI_28918,Class):1.0
is(CHEBI_28940,Class):1.0
is(CHEBI_28966,Class):1.0
is(CHEBI_28971,Class):1.0
is(CHEBI_29016,Class):1.0
is(CHEBI_2904,Class):1.0
is(CHEBI_2922,Class):1.0
is(CHEBI_29222,Class):1.0
is(CHEBI_29228,Class):1.0
is(CHEBI_29377,Class):1.0
is(CHEBI_2946,Class):1.0
is(CHEBI_2955,Class):1.0
is(CHEBI_29673,Class):1.0
is(CHEBI_29687,Class):1.0
is(CHEBI_29708,Class):1.0
is(CHEBI_29864,Class):1.0
is(CHEBI_29987,Class):1.0
is(CHEBI_3011,Class):1.0
is(CHEBI_30114,Class):1.0
is(CHEBI_3013,Class):1.0
is(CHEBI_30187,Class):1.0
is(CHEBI_30217,Class):1.0
is(CHEBI_30245,Class):1.0
is(CHEBI_30251,Class):1.0
is(CHEBI_30313,Class):1.0
is(CHEBI_3032,Class):1.0
is(CHEBI_3047,Class):1.0
is(CHEBI_30563,Class):1.0
is(CHEBI_3061,Class):1.0
is(CHEBI_30618,Class):1.0
is(CHEBI_30660,Class):1.0
is(CHEBI_30751,Class):1.0
is(CHEBI_30768,Class):1.0
is(CHEBI_30769,Class):1.0
is(CHEBI_3077,Class):1.0
is(CHEBI_3082,Class):1.0
is(CHEBI_30832,Class):1.0
is(CHEBI_3084,Class):1.0
is(CHEBI_30911,Class):1.0
is(CHEBI_3112,Class):1.0
is(CHEBI_31186,Class):1.0
is(CHEBI_31189,Class):1.0
is(CHEBI_31225,Class):1.0
is(CHEBI_31236,Class):1.0
is(CHEBI_3125,Class):1.0
is(CHEBI_31252,Class):1.0
is(CHEBI_3127,Class):1.0
is(CHEBI_31292,Class):1.0
is(CHEBI_31293,Class):1.0
is(CHEBI_31308,Class):1.0
is(CHEBI_31328,Class):1.0
is(CHEBI_31346,Class):1.0
is(CHEBI_31403,Class):1.0
is(CHEBI_31413,Class):1.0
is(CHEBI_31426,Class):1.0
is(CHEBI_31439,Class):1.0
is(CHEBI_31446,Class):1.0
is(CHEBI_31468,Class):1.0
is(CHEBI_31515,Class):1.0
is(CHEBI_31599,Class):1.0
is(CHEBI_31607,Class):1.0
is(CHEBI_31608,Class):1.0
is(CHEBI_31612,Class):1.0
is(CHEBI_31678,Class):1.0
is(CHEBI_3172,Class):1.0
is(CHEBI_31765,Class):1.0
is(CHEBI_31781,Class):1.0
is(CHEBI_31784,Class):1.0
is(CHEBI_31790,Class):1.0
is(CHEBI_31793,Class):1.0
is(CHEBI_31794,Class):1.0
is(CHEBI_31807,Class):1.0
is(CHEBI_3181,Class):1.0
is(CHEBI_31817,Class):1.0
is(CHEBI_31821,Class):1.0
is(CHEBI_31824,Class):1.0
is(CHEBI_3183,Class):1.0
is(CHEBI_31832,Class):1.0
is(CHEBI_31835,Class):1.0
is(CHEBI_31837,Class):1.0
is(CHEBI_31897,Class):1.0
is(CHEBI_31943,Class):1.0
is(CHEBI_31959,Class):1.0
is(CHEBI_31974,Class):1.0
is(CHEBI_31981,Class):1.0
is(CHEBI_32003,Class):1.0
is(CHEBI_32010,Class):1.0
is(CHEBI_32026,Class):1.0
is(CHEBI_32027,Class):1.0
is(CHEBI_32032,Class):1.0
is(CHEBI_32035,Class):1.0
is(CHEBI_32063,Class):1.0
is(CHEBI_3207,Class):1.0
is(CHEBI_32076,Class):1.0
is(CHEBI_32114,Class):1.0
is(CHEBI_3213,Class):1.0
is(CHEBI_32130,Class):1.0
is(CHEBI_32139,Class):1.0
is(CHEBI_32145,Class):1.0
is(CHEBI_3215,Class):1.0
is(CHEBI_32150,Class):1.0
is(CHEBI_32154,Class):1.0
is(CHEBI_32159,Class):1.0
is(CHEBI_3216,Class):1.0
is(CHEBI_32161,Class):1.0
is(CHEBI_32168,Class):1.0
is(CHEBI_32178,Class):1.0
is(CHEBI_32184,Class):1.0
is(CHEBI_32188,Class):1.0
is(CHEBI_3219,Class):1.0
is(CHEBI_32215,Class):1.0
is(CHEBI_3223,Class):1.0
is(CHEBI_32234,Class):1.0
is(CHEBI_32256,Class):1.0
is(CHEBI_32260,Class):1.0
is(CHEBI_3228,Class):1.0
is(CHEBI_32316,Class):1.0
is(CHEBI_32391,Class):1.0
is(CHEBI_3242,Class):1.0
is(CHEBI_32588,Class):1.0
is(CHEBI_32596,Class):1.0
is(CHEBI_32598,Class):1.0
is(CHEBI_32599,Class):1.0
is(CHEBI_32888,Class):1.0
is(CHEBI_32914,Class):1.0
is(CHEBI_32954,Class):1.0
is(CHEBI_3309,Class):1.0
is(CHEBI_3311,Class):1.0
is(CHEBI_33118,Class):1.0
is(CHEBI_3312,Class):1.0
is(CHEBI_33130,Class):1.0
is(CHEBI_33146,Class):1.0
is(CHEBI_33167,Class):1.0
is(CHEBI_33234,Class):1.0
is(CHEBI_33442,Class):1.0
is(CHEBI_3374,Class):1.0
is(CHEBI_3380,Class):1.0
is(CHEBI_3385,Class):1.0
is(CHEBI_3387,Class):1.0
is(CHEBI_3395,Class):1.0
is(CHEBI_3398,Class):1.0
is(CHEBI_34056,Class):1.0
is(CHEBI_3419,Class):1.0
is(CHEBI_34247,Class):1.0
is(CHEBI_34283,Class):1.0
is(CHEBI_3435,Class):1.0
is(CHEBI_34393,Class):1.0
is(CHEBI_3441,Class):1.0
is(CHEBI_34559,Class):1.0
is(CHEBI_34683,Class):1.0
is(CHEBI_34698,Class):1.0
is(CHEBI_34706,Class):1.0
is(CHEBI_34764,Class):1.0
is(CHEBI_3480,Class):1.0
is(CHEBI_34825,Class):1.0
is(CHEBI_3485,Class):1.0
is(CHEBI_34911,Class):1.0
is(CHEBI_34914,Class):1.0
is(CHEBI_34918,Class):1.0
is(CHEBI_34945,Class):1.0
is(CHEBI_3499,Class):1.0
is(CHEBI_35018,Class):1.0
is(CHEBI_3504,Class):1.0
is(CHEBI_3508,Class):1.0
is(CHEBI_35149,Class):1.0
is(CHEBI_3515,Class):1.0
is(CHEBI_35176,Class):1.0
is(CHEBI_3534,Class):1.0
is(CHEBI_3547,Class):1.0
is(CHEBI_355510,Class):1.0
is(CHEBI_3558,Class):1.0
is(CHEBI_3561,Class):1.0
is(CHEBI_3565,Class):1.0
is(CHEBI_35677,Class):1.0
is(CHEBI_35720,Class):1.0
is(CHEBI_3611,Class):1.0
is(CHEBI_3614,Class):1.0
is(CHEBI_3619,Class):1.0
is(CHEBI_3640,Class):1.0
is(CHEBI_3642,Class):1.0
is(CHEBI_3647,Class):1.0
is(CHEBI_3651,Class):1.0
is(CHEBI_3654,Class):1.0
is(CHEBI_3655,Class):1.0
is(CHEBI_36560,Class):1.0
is(CHEBI_36592,Class):1.0
is(CHEBI_367163,Class):1.0
is(CHEBI_36798,Class):1.0
is(CHEBI_3682,Class):1.0
is(CHEBI_3699,Class):1.0
is(CHEBI_3723,Class):1.0
is(CHEBI_3732,Class):1.0
is(CHEBI_37397,Class):1.0
is(CHEBI_3745,Class):1.0
is(CHEBI_3756,Class):1.0
is(CHEBI_37560,Class):1.0
is(CHEBI_37585,Class):1.0
is(CHEBI_37586,Class):1.0
is(CHEBI_3764,Class):1.0
is(CHEBI_3766,Class):1.0
is(CHEBI_37941,Class):1.0
is(CHEBI_37943,Class):1.0
is(CHEBI_37945,Class):1.0
is(CHEBI_37950,Class):1.0
is(CHEBI_383703,Class):1.0
is(CHEBI_38545,Class):1.0
is(CHEBI_38561,Class):1.0
is(CHEBI_38722,Class):1.0
is(CHEBI_39098,Class):1.0
is(CHEBI_39171,Class):1.0
is(CHEBI_391960,Class):1.0
is(CHEBI_39211,Class):1.0
is(CHEBI_39384,Class):1.0
is(CHEBI_39462,Class):1.0
is(CHEBI_39548,Class):1.0
is(CHEBI_39561,Class):1.0
is(CHEBI_39669,Class):1.0
is(CHEBI_3994,Class):1.0
is(CHEBI_3996,Class):1.0
is(CHEBI_40021,Class):1.0
is(CHEBI_40237,Class):1.0
is(CHEBI_4024,Class):1.0
is(CHEBI_40279,Class):1.0
is(CHEBI_4031,Class):1.0
is(CHEBI_40572,Class):1.0
is(CHEBI_41039,Class):1.0
is(CHEBI_41060,Class):1.0
is(CHEBI_41237,Class):1.0
is(CHEBI_41423,Class):1.0
is(CHEBI_41462,Class):1.0
is(CHEBI_41688,Class):1.0
is(CHEBI_41879,Class):1.0
is(CHEBI_42068,Class):1.0
is(CHEBI_42191,Class):1.0
is(CHEBI_42797,Class):1.0
is(CHEBI_4392,Class):1.0
is(CHEBI_44185,Class):1.0
is(CHEBI_44423,Class):1.0
is(CHEBI_44445,Class):1.0
is(CHEBI_4464,Class):1.0
is(CHEBI_4466,Class):1.0
is(CHEBI_4469,Class):1.0
is(CHEBI_4470,Class):1.0
is(CHEBI_4514,Class):1.0
is(CHEBI_45267,Class):1.0
is(CHEBI_4534,Class):1.0
is(CHEBI_45373,Class):1.0
is(CHEBI_45409,Class):1.0
is(CHEBI_4562,Class):1.0
is(CHEBI_45716,Class):1.0
is(CHEBI_45735,Class):1.0
is(CHEBI_45895,Class):1.0
is(CHEBI_4591,Class):1.0
is(CHEBI_45924,Class):1.0
is(CHEBI_45979,Class):1.0
is(CHEBI_4604,Class):1.0
is(CHEBI_46081,Class):1.0
is(CHEBI_46195,Class):1.0
is(CHEBI_46245,Class):1.0
is(CHEBI_4636,Class):1.0
is(CHEBI_4638,Class):1.0
is(CHEBI_4653,Class):1.0
is(CHEBI_4657,Class):1.0
is(CHEBI_46631,Class):1.0
is(CHEBI_4670,Class):1.0
is(CHEBI_46726,Class):1.0
is(CHEBI_46793,Class):1.0
is(CHEBI_46936,Class):1.0
is(CHEBI_4712,Class):1.0
is(CHEBI_4724,Class):1.0
is(CHEBI_472657,Class):1.0
is(CHEBI_4728,Class):1.0
is(CHEBI_472805,Class):1.0
is(CHEBI_47381,Class):1.0
is(CHEBI_474053,Class):1.0
is(CHEBI_47426,Class):1.0
is(CHEBI_4753,Class):1.0
is(CHEBI_4754,Class):1.0
is(CHEBI_47780,Class):1.0
is(CHEBI_47782,Class):1.0
is(CHEBI_4779,Class):1.0
is(CHEBI_4784,Class):1.0
is(CHEBI_48236,Class):1.0
is(CHEBI_48339,Class):1.0
is(CHEBI_48538,Class):1.0
is(CHEBI_48574,Class):1.0
is(CHEBI_48669,Class):1.0
is(CHEBI_48723,Class):1.0
is(CHEBI_4873,Class):1.0
is(CHEBI_4875,Class):1.0
is(CHEBI_4877,Class):1.0
is(CHEBI_487869,Class):1.0
is(CHEBI_4885,Class):1.0
is(CHEBI_48923,Class):1.0
is(CHEBI_49000,Class):1.0
is(CHEBI_49005,Class):1.0
is(CHEBI_4903,Class):1.0
is(CHEBI_490877,Class):1.0
is(CHEBI_4909,Class):1.0
is(CHEBI_4910,Class):1.0
is(CHEBI_4917,Class):1.0
is(CHEBI_49575,Class):1.0
is(CHEBI_49662,Class):1.0
is(CHEBI_4975,Class):1.0
is(CHEBI_49976,Class):1.0
is(CHEBI_5001,Class):1.0
is(CHEBI_5004,Class):1.0
is(CHEBI_50199,Class):1.0
is(CHEBI_50212,Class):1.0
is(CHEBI_50217,Class):1.0
is(CHEBI_50369,Class):1.0
is(CHEBI_50378,Class):1.0
is(CHEBI_5050,Class):1.0
is(CHEBI_50694,Class):1.0
is(CHEBI_50742,Class):1.0
is(CHEBI_50785,Class):1.0
is(CHEBI_50819,Class):1.0
is(CHEBI_50821,Class):1.0
is(CHEBI_50838,Class):1.0
is(CHEBI_50841,Class):1.0
is(CHEBI_50845,Class):1.0
is(CHEBI_50861,Class):1.0
is(CHEBI_50868,Class):1.0
is(CHEBI_5100,Class):1.0
is(CHEBI_51032,Class):1.0
is(CHEBI_5108,Class):1.0
is(CHEBI_51141,Class):1.0
is(CHEBI_5118,Class):1.0
is(CHEBI_5120,Class):1.0
is(CHEBI_51209,Class):1.0
is(CHEBI_51210,Class):1.0
is(CHEBI_5128,Class):1.0
is(CHEBI_5130,Class):1.0
is(CHEBI_5132,Class):1.0
is(CHEBI_51380,Class):1.0
is(CHEBI_5141,Class):1.0
is(CHEBI_5163,Class):1.0
is(CHEBI_51805,Class):1.0
is(CHEBI_518413,Class):1.0
is(CHEBI_52010,Class):1.0
is(CHEBI_52071,Class):1.0
is(CHEBI_52261,Class):1.0
is(CHEBI_52683,Class):1.0
is(CHEBI_5280,Class):1.0
is(CHEBI_5291,Class):1.0
is(CHEBI_5296,Class):1.0
is(CHEBI_53248,Class):1.0
is(CHEBI_53258,Class):1.0
is(CHEBI_53289,Class):1.0
is(CHEBI_53325,Class):1.0
is(CHEBI_534,Class):1.0
is(CHEBI_53424,Class):1.0
is(CHEBI_53425,Class):1.0
is(CHEBI_53426,Class):1.0
is(CHEBI_53448,Class):1.0
is(CHEBI_53700,Class):1.0
is(CHEBI_53753,Class):1.0
is(CHEBI_53760,Class):1.0
is(CHEBI_53766,Class):1.0
is(CHEBI_53775,Class):1.0
is(CHEBI_5383,Class):1.0
is(CHEBI_5391,Class):1.0
is(CHEBI_5417,Class):1.0
is(CHEBI_55313,Class):1.0
is(CHEBI_55365,Class):1.0
is(CHEBI_553827,Class):1.0
is(CHEBI_5543,Class):1.0
is(CHEBI_5550,Class):1.0
is(CHEBI_5551,Class):1.0
is(CHEBI_55548,Class):1.0
is(CHEBI_5557,Class):1.0
is(CHEBI_5612,Class):1.0
is(CHEBI_5613,Class):1.0
is(CHEBI_5614,Class):1.0
is(CHEBI_5706,Class):1.0
is(CHEBI_5739,Class):1.0
is(CHEBI_5747,Class):1.0
is(CHEBI_5775,Class):1.0
is(CHEBI_5778,Class):1.0
is(CHEBI_5779,Class):1.0
is(CHEBI_5790,Class):1.0
is(CHEBI_5818,Class):1.0
is(CHEBI_5855,Class):1.0
is(CHEBI_585948,Class):1.0
is(CHEBI_5864,Class):1.0
is(CHEBI_5893,Class):1.0
is(CHEBI_59008,Class):1.0
is(CHEBI_59033,Class):1.0
is(CHEBI_59040,Class):1.0
is(CHEBI_59269,Class):1.0
is(CHEBI_5950,Class):1.0
is(CHEBI_5959,Class):1.0
is(CHEBI_59590,Class):1.0
is(CHEBI_59594,Class):1.0
is(CHEBI_59732,Class):1.0
is(CHEBI_59773,Class):1.0
is(CHEBI_59877,Class):1.0
is(CHEBI_60072,Class):1.0
is(CHEBI_601027,Class):1.0
is(CHEBI_6030,Class):1.0
is(CHEBI_6043,Class):1.0
is(CHEBI_6060,Class):1.0
is(CHEBI_6061,Class):1.0
is(CHEBI_60654,Class):1.0
is(CHEBI_6073,Class):1.0
is(CHEBI_6078,Class):1.0
is(CHEBI_61000,Class):1.0
is(CHEBI_61057,Class):1.0
is(CHEBI_61058,Class):1.0
is(CHEBI_61080,Class):1.0
is(CHEBI_61203,Class):1.0
is(CHEBI_6123,Class):1.0
is(CHEBI_6128,Class):1.0
is(CHEBI_6129,Class):1.0
is(CHEBI_61468,Class):1.0
is(CHEBI_6149,Class):1.0
is(CHEBI_61995,Class):1.0
is(CHEBI_62946,Class):1.0
is(CHEBI_62968,Class):1.0
