is(double,Datatype):1.0
is(CHEBI_16236,Class):1.0
is(CHEBI_16240,Class):1.0
is(CHEBI_16247,Class):1.0
is(CHEBI_16335,Class):1.0
is(CHEBI_16336,Class):1.0
is(CHEBI_16347,Class):1.0
is(CHEBI_16389,Class):1.0
is(CHEBI_164200,Class):1.0
is(CHEBI_16449,Class):1.0
is(CHEBI_16454,Class):1.0
is(CHEBI_16480,Class):1.0
is(CHEBI_16526,Class):1.0
is(CHEBI_16586,Class):1.0
is(CHEBI_16684,Class):1.0
is(CHEBI_166975,Class):1.0
is(CHEBI_16709,Class):1.0
is(CHEBI_16714,Class):1.0
is(CHEBI_167574,Class):1.0
is(CHEBI_16794,Class):1.0
is(CHEBI_16796,Class):1.0
is(CHEBI_16811,Class):1.0
is(CHEBI_168398,Class):1.0
is(CHEBI_16842,Class):1.0
is(CHEBI_168426,Class):1.0
is(CHEBI_16869,Class):1.0
is(CHEBI_168845,Class):1.0
is(CHEBI_16899,Class):1.0
is(CHEBI_16914,Class):1.0
is(CHEBI_16973,Class):1.0
is(CHEBI_16997,Class):1.0
is(CHEBI_17015,Class):1.0
is(CHEBI_17026,Class):1.0
is(CHEBI_17045,Class):1.0
is(CHEBI_17051,Class):1.0
is(CHEBI_17076,Class):1.0
is(CHEBI_17141,Class):1.0
is(CHEBI_17151,Class):1.0
is(CHEBI_17154,Class):1.0
is(CHEBI_17231,Class):1.0
is(CHEBI_17234,Class):1.0
is(CHEBI_17245,Class):1.0
is(CHEBI_17246,Class):1.0
is(CHEBI_17252,Class):1.0
is(CHEBI_17263,Class):1.0
is(CHEBI_172944,Class):1.0
is(CHEBI_17303,Class):1.0
is(CHEBI_17306,Class):1.0
is(CHEBI_173077,Class):1.0
is(CHEBI_17309,Class):1.0
is(CHEBI_17347,Class):1.0
is(CHEBI_174175,Class):1.0
is(CHEBI_17439,Class):1.0
is(CHEBI_17486,Class):1.0
is(CHEBI_17579,Class):1.0
is(CHEBI_175901,Class):1.0
is(CHEBI_17594,Class):1.0
is(CHEBI_176399,Class):1.0
is(CHEBI_17650,Class):1.0
is(CHEBI_17682,Class):1.0
is(CHEBI_17698,Class):1.0
is(CHEBI_17716,Class):1.0
is(CHEBI_17750,Class):1.0
is(CHEBI_17754,Class):1.0
is(CHEBI_177570,Class):1.0
is(CHEBI_177758,Class):1.0
is(CHEBI_177804,Class):1.0
is(CHEBI_177849,Class):1.0
is(CHEBI_17822,Class):1.0
is(CHEBI_17823,Class):1.0
is(CHEBI_17824,Class):1.0
is(CHEBI_17833,Class):1.0
is(CHEBI_178699,Class):1.0
is(CHEBI_17883,Class):1.0
is(CHEBI_17933,Class):1.0
is(CHEBI_17987,Class):1.0
is(CHEBI_17992,Class):1.0
is(CHEBI_18067,Class):1.0
is(CHEBI_18145,Class):1.0
is(CHEBI_18186,Class):1.0
is(CHEBI_181906,Class):1.0
is(CHEBI_18208,Class):1.0
is(CHEBI_18212,Class):1.0
is(CHEBI_18243,Class):1.0
is(CHEBI_18246,Class):1.0
is(CHEBI_18257,Class):1.0
is(CHEBI_18258,Class):1.0
is(CHEBI_18295,Class):1.0
is(CHEBI_183394,Class):1.0
is(CHEBI_18346,Class):1.0
is(CHEBI_18357,Class):1.0
is(CHEBI_183688,Class):1.0
is(CHEBI_18401,Class):1.0
is(CHEBI_18723,Class):1.0
is(CHEBI_189897,Class):1.0
is(CHEBI_190294,Class):1.0
is(CHEBI_190296,Class):1.0
is(CHEBI_190298,Class):1.0
is(CHEBI_190513,Class):1.0
is(CHEBI_194186,Class):1.0
is(CHEBI_204928,Class):1.0
is(CHEBI_205919,Class):1.0
is(CHEBI_209807,Class):1.0
is(CHEBI_22198,Class):1.0
is(CHEBI_22494,Class):1.0
is(CHEBI_22652,Class):1.0
is(CHEBI_22868,Class):1.0
is(CHEBI_22907,Class):1.0
is(CHEBI_229539,Class):1.0
is(CHEBI_23123,Class):1.0
is(CHEBI_23414,Class):1.0
is(CHEBI_23614,Class):1.0
is(CHEBI_23872,Class):1.0
is(CHEBI_23965,Class):1.0
is(CHEBI_24267,Class):1.0
is(CHEBI_2453,Class):1.0
is(CHEBI_247956,Class):1.0
is(CHEBI_24848,Class):1.0
is(CHEBI_24859,Class):1.0
is(CHEBI_24898,Class):1.0
is(CHEBI_24996,Class):1.0
is(CHEBI_25017,Class):1.0
is(CHEBI_25094,Class):1.0
is(CHEBI_25140,Class):1.0
is(CHEBI_25357,Class):1.0
is(CHEBI_2549,Class):1.0
is(CHEBI_25555,Class):1.0
is(CHEBI_25629,Class):1.0
is(CHEBI_2569,Class):1.0
is(CHEBI_25805,Class):1.0
is(CHEBI_26078,Class):1.0
is(CHEBI_26125,Class):1.0
is(CHEBI_261649,Class):1.0
is(CHEBI_2618,Class):1.0
is(CHEBI_26216,Class):1.0
is(CHEBI_26271,Class):1.0
is(CHEBI_2636,Class):1.0
is(CHEBI_2637,Class):1.0
is(CHEBI_2659,Class):1.0
is(CHEBI_2663,Class):1.0
is(CHEBI_26642,Class):1.0
is(CHEBI_2668,Class):1.0
is(CHEBI_26710,Class):1.0
is(CHEBI_2673,Class):1.0
is(CHEBI_2676,Class):1.0
is(CHEBI_2679,Class):1.0
is(CHEBI_2682,Class):1.0
is(CHEBI_26833,Class):1.0
is(CHEBI_26836,Class):1.0
is(CHEBI_26849,Class):1.0
is(CHEBI_26948,Class):1.0
is(CHEBI_26986,Class):1.0
is(CHEBI_27013,Class):1.0
is(CHEBI_271436,Class):1.0
is(CHEBI_27266,Class):1.0
is(CHEBI_27300,Class):1.0
is(CHEBI_27306,Class):1.0
is(CHEBI_27363,Class):1.0
is(CHEBI_27373,Class):1.0
is(CHEBI_27446,Class):1.0
is(CHEBI_27455,Class):1.0
is(CHEBI_27470,Class):1.0
is(CHEBI_27518,Class):1.0
is(CHEBI_27565,Class):1.0
is(CHEBI_27570,Class):1.0
is(CHEBI_27607,Class):1.0
is(CHEBI_27666,Class):1.0
is(CHEBI_27690,Class):1.0
is(CHEBI_27701,Class):1.0
is(CHEBI_27732,Class):1.0
is(CHEBI_27750,Class):1.0
is(CHEBI_27779,Class):1.0
is(CHEBI_27786,Class):1.0
is(CHEBI_27796,Class):1.0
is(CHEBI_27810,Class):1.0
is(CHEBI_27834,Class):1.0
is(CHEBI_27897,Class):1.0
is(CHEBI_27899,Class):1.0
is(CHEBI_27902,Class):1.0
is(CHEBI_27953,Class):1.0
is(CHEBI_27958,Class):1.0
is(CHEBI_27961,Class):1.0
is(CHEBI_27974,Class):1.0
is(CHEBI_28001,Class):1.0
is(CHEBI_28017,Class):1.0
is(CHEBI_28032,Class):1.0
is(CHEBI_28044,Class):1.0
is(CHEBI_28077,Class):1.0
is(CHEBI_28115,Class):1.0
is(CHEBI_28123,Class):1.0
is(CHEBI_28177,Class):1.0
is(CHEBI_28241,Class):1.0
is(CHEBI_28262,Class):1.0
is(CHEBI_28300,Class):1.0
is(CHEBI_28304,Class):1.0
is(CHEBI_28368,Class):1.0
is(CHEBI_28384,Class):1.0
is(CHEBI_28445,Class):1.0
is(CHEBI_28487,Class):1.0
is(CHEBI_28527,Class):1.0
is(CHEBI_28591,Class):1.0
is(CHEBI_28621,Class):1.0
is(CHEBI_28669,Class):1.0
is(CHEBI_28674,Class):1.0
is(CHEBI_28680,Class):1.0
is(CHEBI_28685,Class):1.0
is(CHEBI_28689,Class):1.0
is(CHEBI_28694,Class):1.0
is(CHEBI_28741,Class):1.0
is(CHEBI_28748,Class):1.0
is(CHEBI_28757,Class):1.0
is(CHEBI_2877,Class):1.0
is(CHEBI_28787,Class):1.0
is(CHEBI_28794,Class):1.0
is(CHEBI_28838,Class):1.0
is(CHEBI_28864,Class):1.0
is(CHEBI_28876,Class):1.0
is(CHEBI_28885,Class):1.0
is(CHEBI_28918,Class):1.0
is(CHEBI_28925,Class):1.0
is(CHEBI_28940,Class):1.0
is(CHEBI_28946,Class):1.0
is(CHEBI_28966,Class):1.0
is(CHEBI_28971,Class):1.0
is(CHEBI_29007,Class):1.0
is(CHEBI_29016,Class):1.0
is(CHEBI_2904,Class):1.0
is(CHEBI_29081,Class):1.0
is(CHEBI_2914,Class):1.0
is(CHEBI_291902,Class):1.0
is(CHEBI_29222,Class):1.0
is(CHEBI_29228,Class):1.0
is(CHEBI_2948,Class):1.0
is(CHEBI_2950,Class):1.0
is(CHEBI_2955,Class):1.0
is(CHEBI_29673,Class):1.0
is(CHEBI_29708,Class):1.0
is(CHEBI_2972,Class):1.0
is(CHEBI_29805,Class):1.0
is(CHEBI_29864,Class):1.0
is(CHEBI_29987,Class):1.0
is(CHEBI_3001,Class):1.0
is(CHEBI_30114,Class):1.0
is(CHEBI_3013,Class):1.0
is(CHEBI_30178,Class):1.0
is(CHEBI_30187,Class):1.0
is(CHEBI_30217,Class):1.0
is(CHEBI_3023,Class):1.0
is(CHEBI_30251,Class):1.0
is(CHEBI_30269,Class):1.0
is(CHEBI_30313,Class):1.0
is(CHEBI_3032,Class):1.0
is(CHEBI_30363,Class):1.0
is(CHEBI_3048,Class):1.0
is(CHEBI_30563,Class):1.0
is(CHEBI_30618,Class):1.0
is(CHEBI_30660,Class):1.0
is(CHEBI_30769,Class):1.0
is(CHEBI_3077,Class):1.0
is(CHEBI_30823,Class):1.0
is(CHEBI_30856,Class):1.0
is(CHEBI_30911,Class):1.0
is(CHEBI_3095,Class):1.0
is(CHEBI_3112,Class):1.0
is(CHEBI_31174,Class):1.0
is(CHEBI_31205,Class):1.0
is(CHEBI_31206,Class):1.0
is(CHEBI_31225,Class):1.0
is(CHEBI_31236,Class):1.0
is(CHEBI_3125,Class):1.0
is(CHEBI_31252,Class):1.0
is(CHEBI_31286,Class):1.0
is(CHEBI_31292,Class):1.0
is(CHEBI_31308,Class):1.0
is(CHEBI_3133,Class):1.0
is(CHEBI_31336,Class):1.0
is(CHEBI_31346,Class):1.0
is(CHEBI_31349,Class):1.0
is(CHEBI_31386,Class):1.0
is(CHEBI_31397,Class):1.0
is(CHEBI_31413,Class):1.0
is(CHEBI_31431,Class):1.0
is(CHEBI_31448,Class):1.0
is(CHEBI_31515,Class):1.0
is(CHEBI_31530,Class):1.0
is(CHEBI_31607,Class):1.0
is(CHEBI_31608,Class):1.0
is(CHEBI_31638,Class):1.0
is(CHEBI_31711,Class):1.0
is(CHEBI_3172,Class):1.0
is(CHEBI_31765,Class):1.0
is(CHEBI_31794,Class):1.0
is(CHEBI_31795,Class):1.0
is(CHEBI_31797,Class):1.0
is(CHEBI_31809,Class):1.0
is(CHEBI_3181,Class):1.0
is(CHEBI_31810,Class):1.0
is(CHEBI_3183,Class):1.0
is(CHEBI_31832,Class):1.0
is(CHEBI_31835,Class):1.0
is(CHEBI_31861,Class):1.0
is(CHEBI_31902,Class):1.0
is(CHEBI_31905,Class):1.0
is(CHEBI_31941,Class):1.0
is(CHEBI_31943,Class):1.0
is(CHEBI_32026,Class):1.0
is(CHEBI_32027,Class):1.0
is(CHEBI_32028,Class):1.0
is(CHEBI_32029,Class):1.0
is(CHEBI_32030,Class):1.0
is(CHEBI_32032,Class):1.0
is(CHEBI_32034,Class):1.0
is(CHEBI_32035,Class):1.0
is(CHEBI_32036,Class):1.0
is(CHEBI_3205,Class):1.0
is(CHEBI_32063,Class):1.0
is(CHEBI_3207,Class):1.0
is(CHEBI_32076,Class):1.0
is(CHEBI_32111,Class):1.0
is(CHEBI_32114,Class):1.0
is(CHEBI_3213,Class):1.0
is(CHEBI_32130,Class):1.0
is(CHEBI_32138,Class):1.0
is(CHEBI_32139,Class):1.0
is(CHEBI_32145,Class):1.0
is(CHEBI_3215,Class):1.0
is(CHEBI_32150,Class):1.0
is(CHEBI_32154,Class):1.0
is(CHEBI_32159,Class):1.0
is(CHEBI_3216,Class):1.0
is(CHEBI_32178,Class):1.0
is(CHEBI_3219,Class):1.0
is(CHEBI_32192,Class):1.0
is(CHEBI_32234,Class):1.0
is(CHEBI_32242,Class):1.0
is(CHEBI_32243,Class):1.0
is(CHEBI_32256,Class):1.0
is(CHEBI_32293,Class):1.0
is(CHEBI_3231,Class):1.0
is(CHEBI_32391,Class):1.0
is(CHEBI_3240,Class):1.0
is(CHEBI_3242,Class):1.0
is(CHEBI_32588,Class):1.0
is(CHEBI_32596,Class):1.0
is(CHEBI_32599,Class):1.0
is(CHEBI_32687,Class):1.0
is(CHEBI_32879,Class):1.0
is(CHEBI_32888,Class):1.0
is(CHEBI_32914,Class):1.0
is(CHEBI_32954,Class):1.0
is(CHEBI_3306,Class):1.0
is(CHEBI_3309,Class):1.0
is(CHEBI_3310,Class):1.0
is(CHEBI_3311,Class):1.0
is(CHEBI_33118,Class):1.0
is(CHEBI_3312,Class):1.0
is(CHEBI_33130,Class):1.0
is(CHEBI_33167,Class):1.0
is(CHEBI_33234,Class):1.0
is(CHEBI_33310,Class):1.0
is(CHEBI_33324,Class):1.0
is(CHEBI_33325,Class):1.0
is(CHEBI_33374,Class):1.0
is(CHEBI_33382,Class):1.0
is(CHEBI_33442,Class):1.0
is(CHEBI_3360,Class):1.0
is(CHEBI_3374,Class):1.0
is(CHEBI_3380,Class):1.0
is(CHEBI_3385,Class):1.0
is(CHEBI_3387,Class):1.0
is(CHEBI_3390,Class):1.0
is(CHEBI_33975,Class):1.0
is(CHEBI_3398,Class):1.0
is(CHEBI_3403,Class):1.0
is(CHEBI_34123,Class):1.0
is(CHEBI_3423,Class):1.0
is(CHEBI_34247,Class):1.0
is(CHEBI_3435,Class):1.0
is(CHEBI_34393,Class):1.0
is(CHEBI_34511,Class):1.0
is(CHEBI_34572,Class):1.0
is(CHEBI_34683,Class):1.0
is(CHEBI_34687,Class):1.0
is(CHEBI_34698,Class):1.0
is(CHEBI_34764,Class):1.0
is(CHEBI_34911,Class):1.0
is(CHEBI_34914,Class):1.0
is(CHEBI_34916,Class):1.0
is(CHEBI_34975,Class):1.0
is(CHEBI_3499,Class):1.0
is(CHEBI_35064,Class):1.0
is(CHEBI_3508,Class):1.0
is(CHEBI_35149,Class):1.0
is(CHEBI_3515,Class):1.0
is(CHEBI_35176,Class):1.0
is(CHEBI_3547,Class):1.0
is(CHEBI_3561,Class):1.0
is(CHEBI_3565,Class):1.0
is(CHEBI_35677,Class):1.0
is(CHEBI_35825,Class):1.0
is(CHEBI_35859,Class):1.0
is(CHEBI_3614,Class):1.0
is(CHEBI_3619,Class):1.0
is(CHEBI_3636,Class):1.0
is(CHEBI_3638,Class):1.0
is(CHEBI_36383,Class):1.0
is(CHEBI_3640,Class):1.0
is(CHEBI_3642,Class):1.0
is(CHEBI_364453,Class):1.0
is(CHEBI_3647,Class):1.0
is(CHEBI_3650,Class):1.0
is(CHEBI_3654,Class):1.0
is(CHEBI_36560,Class):1.0
is(CHEBI_36578,Class):1.0
is(CHEBI_367163,Class):1.0
is(CHEBI_36773,Class):1.0
is(CHEBI_3697,Class):1.0
is(CHEBI_3720,Class):1.0
is(CHEBI_37397,Class):1.0
is(CHEBI_3745,Class):1.0
is(CHEBI_37510,Class):1.0
is(CHEBI_37585,Class):1.0
is(CHEBI_37586,Class):1.0
is(CHEBI_3761,Class):1.0
is(CHEBI_3764,Class):1.0
is(CHEBI_37671,Class):1.0
is(CHEBI_37758,Class):1.0
is(CHEBI_37867,Class):1.0
is(CHEBI_37924,Class):1.0
is(CHEBI_37943,Class):1.0
is(CHEBI_38010,Class):1.0
is(CHEBI_3814,Class):1.0
is(CHEBI_38291,Class):1.0
is(CHEBI_383703,Class):1.0
is(CHEBI_38545,Class):1.0
is(CHEBI_39098,Class):1.0
is(CHEBI_39211,Class):1.0
is(CHEBI_39384,Class):1.0
is(CHEBI_39462,Class):1.0
is(CHEBI_39548,Class):1.0
is(CHEBI_39561,Class):1.0
is(CHEBI_39669,Class):1.0
is(CHEBI_3988,Class):1.0
is(CHEBI_3994,Class):1.0
is(CHEBI_40279,Class):1.0
is(CHEBI_40303,Class):1.0
is(CHEBI_4031,Class):1.0
is(CHEBI_404903,Class):1.0
is(CHEBI_40572,Class):1.0
is(CHEBI_41039,Class):1.0
is(CHEBI_41060,Class):1.0
is(CHEBI_41237,Class):1.0
is(CHEBI_41462,Class):1.0
is(CHEBI_41688,Class):1.0
is(CHEBI_41872,Class):1.0
is(CHEBI_41879,Class):1.0
is(CHEBI_41922,Class):1.0
is(CHEBI_41977,Class):1.0
is(CHEBI_42068,Class):1.0
is(CHEBI_42191,Class):1.0
is(CHEBI_42944,Class):1.0
is(CHEBI_4305,Class):1.0
is(CHEBI_4309,Class):1.0
is(CHEBI_4317,Class):1.0
is(CHEBI_4325,Class):1.0
is(CHEBI_4356,Class):1.0
is(CHEBI_4388,Class):1.0
is(CHEBI_43968,Class):1.0
is(CHEBI_44185,Class):1.0
is(CHEBI_44215,Class):1.0
is(CHEBI_44368,Class):1.0
is(CHEBI_44445,Class):1.0
is(CHEBI_4450,Class):1.0
is(CHEBI_4453,Class):1.0
is(CHEBI_4464,Class):1.0
is(CHEBI_4466,Class):1.0
is(CHEBI_4469,Class):1.0
is(CHEBI_4470,Class):1.0
is(CHEBI_44915,Class):1.0
is(CHEBI_4495,Class):1.0
is(CHEBI_45081,Class):1.0
is(CHEBI_4513,Class):1.0
is(CHEBI_4514,Class):1.0
is(CHEBI_45267,Class):1.0
is(CHEBI_453011,Class):1.0
is(CHEBI_45373,Class):1.0
is(CHEBI_4551,Class):1.0
is(CHEBI_4562,Class):1.0
is(CHEBI_45652,Class):1.0
is(CHEBI_45863,Class):1.0
is(CHEBI_45924,Class):1.0
is(CHEBI_45951,Class):1.0
is(CHEBI_4604,Class):1.0
is(CHEBI_46081,Class):1.0
is(CHEBI_46195,Class):1.0
is(CHEBI_46245,Class):1.0
is(CHEBI_46345,Class):1.0
is(CHEBI_4636,Class):1.0
is(CHEBI_465284,Class):1.0
is(CHEBI_4653,Class):1.0
is(CHEBI_46557,Class):1.0
is(CHEBI_4657,Class):1.0
is(CHEBI_46631,Class):1.0
is(CHEBI_4670,Class):1.0
is(CHEBI_46726,Class):1.0
is(CHEBI_46793,Class):1.0
is(CHEBI_4681,Class):1.0
is(CHEBI_4682,Class):1.0
is(CHEBI_46859,Class):1.0
is(CHEBI_46936,Class):1.0
is(CHEBI_46961,Class):1.0
is(CHEBI_4712,Class):1.0
is(CHEBI_4717,Class):1.0
is(CHEBI_471744,Class):1.0
is(CHEBI_4724,Class):1.0
is(CHEBI_4728,Class):1.0
is(CHEBI_47381,Class):1.0
is(CHEBI_474053,Class):1.0
is(CHEBI_474180,Class):1.0
is(CHEBI_47426,Class):1.0
is(CHEBI_4754,Class):1.0
is(CHEBI_47554,Class):1.0
is(CHEBI_47780,Class):1.0
is(CHEBI_47781,Class):1.0
is(CHEBI_47782,Class):1.0
is(CHEBI_478164,Class):1.0
is(CHEBI_47898,Class):1.0
is(CHEBI_480999,Class):1.0
is(CHEBI_48213,Class):1.0
is(CHEBI_48236,Class):1.0
is(CHEBI_48273,Class):1.0
is(CHEBI_48339,Class):1.0
is(CHEBI_48347,Class):1.0
is(CHEBI_48416,Class):1.0
is(CHEBI_48432,Class):1.0
is(CHEBI_48538,Class):1.0
is(CHEBI_48549,Class):1.0
is(CHEBI_4856,Class):1.0
is(CHEBI_48574,Class):1.0
is(CHEBI_48669,Class):1.0
is(CHEBI_48720,Class):1.0
