BFO_0000050 is ObjectProperty
CARO_0000069 is Class
CARO_0000069 SubClassOf CARO_0000066
CARO_0000071 is Class
CARO_0000071 SubClassOf CARO_0000066
CARO_0000072 is Class
CARO_0000072 SubClassOf CARO_0000024
CARO_0000073 is Class
CARO_0000073 SubClassOf CARO_0000066
CARO_0000074 is Class
CARO_0000074 SubClassOf CARO_0000024
CARO_0000077 is Class
CARO_0000077 SubClassOf CARO_0000013
CARO_0001000 is Class
CARO_0001000 SubClassOf CARO_0000003
CARO_0001001 is Class
CARO_0001001 SubClassOf CARO_0001000
CARO_0001500 is Class
CARO_0001500 SubClassOf CARO_0001000,
CARO_0001500 SubClassOf BFO_0000050 some CARO_0001001
CARO_0001501 is Class
CARO_0001501 SubClassOf CARO_0001000,
CARO_0001501 SubClassOf BFO_0000050 some CARO_0001001
GO_0001503 is Class
GO_0008150 is Class
GO_0008150 SubClassOf GO_0030282
GO_0030282 is Class
GO_0030282 SubClassOf GO_0031214
GO_0031214 is Class
GO_0031214 SubClassOf GO_0008150
GO_0036077 is Class
GO_0036077 SubClassOf GO_0001503
VSAO_0000000 is Class
VSAO_0000000 SubClassOf VSAO_0000128
VSAO_0000001 is Class
VSAO_0000001 SubClassOf CARO_0000032
VSAO_0000004 is Class
VSAO_0000006 is Class
VSAO_0000006 SubClassOf CARO_0000003
VSAO_0000007 is Class
VSAO_0000017 is Class
VSAO_0000017 SubClassOf CARO_0000043
VSAO_0000021 is Class
VSAO_0000021 SubClassOf VSAO_0000022
VSAO_0000022 is Class
VSAO_0000022 SubClassOf CARO_0000040
VSAO_0000025 is Class
VSAO_0000025 SubClassOf VSAO_0000006
VSAO_0000026 is Class
VSAO_0000027 is Class
VSAO_0000027 SubClassOf CARO_0000011
VSAO_0000028 is Class
VSAO_0000028 SubClassOf VSAO_0000025
VSAO_0000029 is Class
VSAO_0000029 SubClassOf VSAO_0000001
VSAO_0000030 is Class
VSAO_0000030 SubClassOf VSAO_0000025
VSAO_0000031 is Class
VSAO_0000031 SubClassOf CARO_0000011
VSAO_0000032 is Class
VSAO_0000032 SubClassOf CARO_0000055
VSAO_0000033 is Class
VSAO_0000033 SubClassOf CARO_0000011
VSAO_0000057 is Class
VSAO_0000057 SubClassOf VSAO_0000128
VSAO_0000067 is Class
VSAO_0000067 SubClassOf VSAO_0000075
VSAO_0000070 is Class
VSAO_0000075 is Class
VSAO_0000075 SubClassOf CARO_0000032
VSAO_0000092 is Class
VSAO_0000092 SubClassOf VSAO_0000006
VSAO_0000099 is Class
VSAO_0000099 SubClassOf VSAO_0000075
VSAO_0000100 is Class
VSAO_0000105 is Class
VSAO_0000105 SubClassOf BFO_0000050 some VSAO_0000070
VSAO_0000121 is Class
VSAO_0000125 is Class
VSAO_0000128 is Class
VSAO_0000128 EquivalentTo CARO_0000024 and (BFO_0000050 some VSAO_0000026)
VSAO_0000128 SubClassOf CARO_0000024,
VSAO_0000128 SubClassOf BFO_0000050 some VSAO_0000026
VSAO_0000132 is Class
VSAO_0000132 SubClassOf VSAO_0000128
VSAO_0000135 is Class
VSAO_0000135 SubClassOf VSAO_0000128
VSAO_0000139 is Class
VSAO_0000139 SubClassOf VSAO_0000128
VSAO_0000148 is Class
VSAO_0000148 EquivalentTo VSAO_0000121 and (BFO_0000050 some VSAO_0000213)
VSAO_0000148 SubClassOf VSAO_0000121,
VSAO_0000148 SubClassOf VSAO_0000125,
VSAO_0000148 SubClassOf BFO_0000050 some VSAO_0000213,
VSAO_0000148 SubClassOf BFO_0000050 only CARO_0000008
VSAO_0000148 DisjointWith VSAO_0000121 and (BFO_0000050 some VSAO_0000213)
VSAO_0000178 is Class
VSAO_0000178 SubClassOf CARO_0000003
VSAO_0000179 is Class
VSAO_0000179 SubClassOf VSAO_0000001,
VSAO_0000179 SubClassOf VSAO_0000178
VSAO_0000180 is Class
VSAO_0000180 SubClassOf CARO_0000003
VSAO_0000183 is Class
VSAO_0000183 SubClassOf VSAO_0000128
VSAO_0000184 is Class
VSAO_0000184 SubClassOf VSAO_0000128
VSAO_0000213 is Class
VSAO_0000213 SubClassOf VSAO_0000214
VSAO_0000213 DisjointWith CARO_0000008
VSAO_0000214 is Class
VSAO_0000214 SubClassOf CARO_0000054
VSAO_0000215 is Class
VSAO_0000215 SubClassOf VSAO_0000214
VSAO_0000303 is Class
VSAO_0000303 SubClassOf CARO_0000032
VSAO_0000304 is Class
VSAO_0000304 SubClassOf VSAO_0000303
VSAO_0000305 is Class
VSAO_0000305 SubClassOf VSAO_0000303
www.w3.org/2002/07/# is Class
